geo_value,time_value,weekly_hosp
Nevada,2022-04-16,0
Nevada,2022-04-23,0
Nevada,2022-04-30,0
Nevada,2022-05-07,4
Nevada,2022-05-14,0
Nevada,2022-05-21,0
Nevada,2022-05-28,7
Nevada,2022-06-04,0
Nevada,2022-06-11,0
Nevada,2022-06-18,9
Nevada,2022-06-25,10
Nevada,2022-07-02,8
Nevada,2022-07-09,7
Nevada,2022-07-16,0
Nevada,2022-07-23,6
Nevada,2022-07-30,10
Nevada,2022-08-06,10
Nevada,2022-08-13,11
Nevada,2022-08-20,6
Nevada,2022-08-27,0
Nevada,2022-09-03,0
Nevada,2022-09-10,0
Nevada,2022-09-17,5
Nevada,2022-09-24,4
Nevada,2022-10-01,4
Nevada,2022-10-08,0
Nevada,2022-10-15,0
Nevada,2022-10-22,0
Nevada,2022-10-29,4
Nevada,2022-11-05,6
Nevada,2022-11-12,0
Nevada,2022-11-19,0
Nevada,2022-11-26,17
Nevada,2022-12-03,0
Nevada,2022-12-10,0
Nevada,2022-12-17,7
Nevada,2022-12-24,13
Nevada,2022-12-31,7
Nevada,2023-01-07,0
Nevada,2023-01-14,5
Nevada,2023-01-21,0
Nevada,2023-01-28,0
Nevada,2023-02-04,5
Nevada,2023-02-11,8
Nevada,2023-02-18,0
Nevada,2023-02-25,0
Nevada,2023-03-04,5
Nevada,2023-03-11,0
Nevada,2023-03-18,0
Nevada,2023-03-25,10
Nevada,2023-04-01,0
Nevada,2023-04-08,6
Nevada,2023-04-15,4
Nevada,2023-04-22,8
Nevada,2023-04-29,6
Nevada,2023-05-06,4
Nevada,2023-05-13,0
Nevada,2023-05-20,0
Nevada,2023-05-27,0
Nevada,2023-06-03,0
Nevada,2023-06-10,5
Nevada,2023-06-17,0
Nevada,2023-06-24,0
Nevada,2023-07-01,0
Nevada,2023-07-08,0
Nevada,2023-07-15,0
Nevada,2023-07-22,0
Nevada,2023-07-29,0
Nevada,2023-08-05,4
Nevada,2023-08-12,0
Nevada,2023-08-19,4
Nevada,2023-08-26,0
Nevada,2023-09-02,7
Nevada,2023-09-09,8
Nevada,2023-09-16,6
Nevada,2023-09-23,5
Nevada,2023-09-30,0
Nevada,2023-10-07,0
Nevada,2023-10-14,5
Nevada,2023-10-21,6
Nevada,2023-10-28,8
Nevada,2023-11-04,4
Nevada,2023-11-11,7
Nevada,2023-11-18,11
Nevada,2023-11-25,0
Nevada,2023-12-02,6
Nevada,2023-12-09,5
Nevada,2023-12-16,6
Nevada,2023-12-23,4
Nevada,2023-12-30,10
Nevada,2024-01-06,0
Nevada,2024-01-13,7
Nevada,2024-01-20,0
Nevada,2024-01-27,0
Nevada,2024-02-03,0
Nevada,2024-02-10,5
Nevada,2024-02-17,0
Nevada,2024-02-24,0
Nevada,2024-03-02,0
Nevada,2024-03-09,0
Nevada,2024-03-16,0
Nevada,2024-03-23,0
Nevada,2024-03-30,0
Nevada,2024-04-06,0
Nevada,2024-04-13,0
Nevada,2024-04-20,0
Orange,2020-03-21,0
Orange,2020-03-28,0
Orange,2020-04-04,0
Orange,2020-04-11,0
Orange,2020-04-18,0
Orange,2020-04-25,0
Orange,2020-05-02,0
Orange,2020-05-09,0
Orange,2020-05-16,0
Orange,2020-05-23,0
Orange,2020-05-30,0
Orange,2020-06-06,0
Orange,2020-06-13,0
Orange,2020-06-20,0
Orange,2020-06-27,0
Orange,2020-07-04,0
Orange,2020-07-11,173
Orange,2020-07-18,392
Orange,2020-07-25,334
Orange,2020-08-01,299
Orange,2020-08-08,238
Orange,2020-08-15,204
Orange,2020-08-22,178
Orange,2020-08-29,138
Orange,2020-09-05,123
Orange,2020-09-12,146
Orange,2020-09-19,159
Orange,2020-09-26,111
Orange,2020-10-03,141
Orange,2020-10-10,128
Orange,2020-10-17,129
Orange,2020-10-24,146
Orange,2020-10-31,181
Orange,2020-11-07,228
Orange,2020-11-14,349
Orange,2020-11-21,585
Orange,2020-11-28,830
Orange,2020-12-05,1150
Orange,2020-12-12,1532
Orange,2020-12-19,1623
Orange,2020-12-26,1697
Orange,2021-01-02,1853
Orange,2021-01-09,1418
Orange,2021-01-16,1266
Orange,2021-01-23,972
Orange,2021-01-30,876
Orange,2021-02-06,550
Orange,2021-02-13,410
Orange,2021-02-20,281
Orange,2021-02-27,237
Orange,2021-03-06,174
Orange,2021-03-13,168
Orange,2021-03-20,155
Orange,2021-03-27,108
Orange,2021-04-03,125
Orange,2021-04-10,141
Orange,2021-04-17,109
Orange,2021-04-24,88
Orange,2021-05-01,75
Orange,2021-05-08,79
Orange,2021-05-15,95
Orange,2021-05-22,82
Orange,2021-05-29,90
Orange,2021-06-05,56
Orange,2021-06-12,48
Orange,2021-06-19,32
Orange,2021-06-26,63
Orange,2021-07-03,82
Orange,2021-07-10,99
Orange,2021-07-17,154
Orange,2021-07-24,262
Orange,2021-07-31,377
Orange,2021-08-07,417
Orange,2021-08-14,440
Orange,2021-08-21,400
Orange,2021-08-28,326
Orange,2021-09-04,270
Orange,2021-09-11,207
Orange,2021-09-18,216
Orange,2021-09-25,136
Orange,2021-10-02,140
Orange,2021-10-09,125
Orange,2021-10-16,157
Orange,2021-10-23,149
Orange,2021-10-30,170
Orange,2021-11-06,150
Orange,2021-11-13,133
Orange,2021-11-20,96
Orange,2021-11-27,128
Orange,2021-12-04,170
Orange,2021-12-11,131
Orange,2021-12-18,201
Orange,2021-12-25,476
Orange,2022-01-01,897
Orange,2022-01-08,1186
Orange,2022-01-15,1015
Orange,2022-01-22,858
Orange,2022-01-29,547
Orange,2022-02-05,479
Orange,2022-02-12,366
Orange,2022-02-19,275
Orange,2022-02-26,224
Orange,2022-03-05,177
Orange,2022-03-12,134
Orange,2022-03-19,99
Orange,2022-03-26,76
Orange,2022-04-02,60
Orange,2022-04-09,78
Orange,2022-04-16,64
Orange,2022-04-23,96
Orange,2022-04-30,156
Orange,2022-05-07,137
Orange,2022-05-14,192
Orange,2022-05-21,239
Orange,2022-05-28,214
Orange,2022-06-04,367
Orange,2022-06-11,340
Orange,2022-06-18,333
Orange,2022-06-25,438
Orange,2022-07-02,426
Orange,2022-07-09,488
Orange,2022-07-16,489
Orange,2022-07-23,472
Orange,2022-07-30,421
Orange,2022-08-06,355
Orange,2022-08-13,337
Orange,2022-08-20,369
Orange,2022-08-27,325
Orange,2022-09-03,232
Orange,2022-09-10,235
Orange,2022-09-17,198
Orange,2022-09-24,194
Orange,2022-10-01,162
Orange,2022-10-08,187
Orange,2022-10-15,131
Orange,2022-10-22,123
Orange,2022-10-29,165
Orange,2022-11-05,182
Orange,2022-11-12,228
Orange,2022-11-19,319
Orange,2022-11-26,486
Orange,2022-12-03,466
Orange,2022-12-10,414
Orange,2022-12-17,449
Orange,2022-12-24,532
Orange,2022-12-31,448
Orange,2023-01-07,367
Orange,2023-01-14,277
Orange,2023-01-21,168
Orange,2023-01-28,181
Orange,2023-02-04,198
Orange,2023-02-11,183
Orange,2023-02-18,190
Orange,2023-02-25,155
Orange,2023-03-04,161
Orange,2023-03-11,142
Orange,2023-03-18,129
Orange,2023-03-25,108
Orange,2023-04-01,81
Orange,2023-04-08,85
Orange,2023-04-15,90
Orange,2023-04-22,80
Orange,2023-04-29,62
Orange,2023-05-06,91
Orange,2023-05-13,102
Orange,2023-05-20,78
Orange,2023-05-27,83
Orange,2023-06-03,88
Orange,2023-06-10,79
Orange,2023-06-17,58
Orange,2023-06-24,51
Orange,2023-07-01,86
Orange,2023-07-08,81
Orange,2023-07-15,109
Orange,2023-07-22,65
Orange,2023-07-29,116
Orange,2023-08-05,138
Orange,2023-08-12,157
Orange,2023-08-19,156
Orange,2023-08-26,182
Orange,2023-09-02,195
Orange,2023-09-09,230
Orange,2023-09-16,222
Orange,2023-09-23,172
Orange,2023-09-30,148
Orange,2023-10-07,148
Orange,2023-10-14,148
Orange,2023-10-21,81
Orange,2023-10-28,86
Orange,2023-11-04,107
Orange,2023-11-11,127
Orange,2023-11-18,156
Orange,2023-11-25,246
Orange,2023-12-02,238
Orange,2023-12-09,277
Orange,2023-12-16,328
Orange,2023-12-23,478
Orange,2023-12-30,370
Orange,2024-01-06,353
Orange,2024-01-13,346
Orange,2024-01-20,341
Orange,2024-01-27,190
Orange,2024-02-03,236
Orange,2024-02-10,147
Orange,2024-02-17,136
Orange,2024-02-24,106
Orange,2024-03-02,100
Orange,2024-03-09,81
Orange,2024-03-16,87
Orange,2024-03-23,66
Orange,2024-03-30,47
Orange,2024-04-06,41
Orange,2024-04-13,36
Orange,2024-04-20,39
Placer,2020-03-28,0
Placer,2020-04-04,0
Placer,2020-04-11,0
Placer,2020-04-18,0
Placer,2020-04-25,0
Placer,2020-05-02,0
Placer,2020-05-09,0
Placer,2020-05-16,0
Placer,2020-05-23,0
Placer,2020-05-30,0
Placer,2020-06-06,0
Placer,2020-06-13,0
Placer,2020-06-20,0
Placer,2020-06-27,0
Placer,2020-07-04,0
Placer,2020-07-11,8
Placer,2020-07-18,33
Placer,2020-07-25,31
Placer,2020-08-01,37
Placer,2020-08-08,40
Placer,2020-08-15,46
Placer,2020-08-22,23
Placer,2020-08-29,38
Placer,2020-09-05,23
Placer,2020-09-12,17
Placer,2020-09-19,19
Placer,2020-09-26,17
Placer,2020-10-03,13
Placer,2020-10-10,21
Placer,2020-10-17,11
Placer,2020-10-24,31
Placer,2020-10-31,39
Placer,2020-11-07,51
Placer,2020-11-14,94
Placer,2020-11-21,120
Placer,2020-11-28,143
Placer,2020-12-05,169
Placer,2020-12-12,201
Placer,2020-12-19,190
Placer,2020-12-26,194
Placer,2021-01-02,187
Placer,2021-01-09,159
Placer,2021-01-16,117
Placer,2021-01-23,116
Placer,2021-01-30,99
Placer,2021-02-06,83
Placer,2021-02-13,67
Placer,2021-02-20,57
Placer,2021-02-27,41
Placer,2021-03-06,37
Placer,2021-03-13,41
Placer,2021-03-20,30
Placer,2021-03-27,47
Placer,2021-04-03,40
Placer,2021-04-10,51
Placer,2021-04-17,54
Placer,2021-04-24,41
Placer,2021-05-01,41
Placer,2021-05-08,56
Placer,2021-05-15,38
Placer,2021-05-22,40
Placer,2021-05-29,27
Placer,2021-06-05,33
Placer,2021-06-12,25
Placer,2021-06-19,32
Placer,2021-06-26,39
Placer,2021-07-03,42
Placer,2021-07-10,68
Placer,2021-07-17,74
Placer,2021-07-24,103
Placer,2021-07-31,153
Placer,2021-08-07,204
Placer,2021-08-14,210
Placer,2021-08-21,235
Placer,2021-08-28,204
Placer,2021-09-04,173
Placer,2021-09-11,134
Placer,2021-09-18,149
Placer,2021-09-25,88
Placer,2021-10-02,93
Placer,2021-10-09,86
Placer,2021-10-16,87
Placer,2021-10-23,105
Placer,2021-10-30,107
Placer,2021-11-06,81
Placer,2021-11-13,58
Placer,2021-11-20,74
Placer,2021-11-27,74
Placer,2021-12-04,77
Placer,2021-12-11,50
Placer,2021-12-18,67
Placer,2021-12-25,118
Placer,2022-01-01,203
Placer,2022-01-08,261
Placer,2022-01-15,277
Placer,2022-01-22,272
Placer,2022-01-29,222
Placer,2022-02-05,173
Placer,2022-02-12,110
Placer,2022-02-19,75
Placer,2022-02-26,63
Placer,2022-03-05,60
Placer,2022-03-12,40
Placer,2022-03-19,35
Placer,2022-03-26,38
Placer,2022-04-02,28
Placer,2022-04-09,27
Placer,2022-04-16,29
Placer,2022-04-23,26
Placer,2022-04-30,31
Placer,2022-05-07,46
Placer,2022-05-14,75
Placer,2022-05-21,78
Placer,2022-05-28,100
Placer,2022-06-04,107
Placer,2022-06-11,107
Placer,2022-06-18,123
Placer,2022-06-25,117
Placer,2022-07-02,141
Placer,2022-07-09,120
Placer,2022-07-16,127
Placer,2022-07-23,114
Placer,2022-07-30,99
Placer,2022-08-06,95
Placer,2022-08-13,90
Placer,2022-08-20,80
Placer,2022-08-27,82
Placer,2022-09-03,73
Placer,2022-09-10,84
Placer,2022-09-17,59
Placer,2022-09-24,56
Placer,2022-10-01,64
Placer,2022-10-08,58
Placer,2022-10-15,56
Placer,2022-10-22,62
Placer,2022-10-29,60
Placer,2022-11-05,83
Placer,2022-11-12,66
Placer,2022-11-19,69
Placer,2022-11-26,112
Placer,2022-12-03,102
Placer,2022-12-10,114
Placer,2022-12-17,133
Placer,2022-12-24,147
Placer,2022-12-31,121
Placer,2023-01-07,103
Placer,2023-01-14,76
Placer,2023-01-21,80
Placer,2023-01-28,79
Placer,2023-02-04,78
Placer,2023-02-11,77
Placer,2023-02-18,81
Placer,2023-02-25,85
Placer,2023-03-04,101
Placer,2023-03-11,81
Placer,2023-03-18,58
Placer,2023-03-25,73
Placer,2023-04-01,92
Placer,2023-04-08,66
Placer,2023-04-15,73
Placer,2023-04-22,66
Placer,2023-04-29,71
Placer,2023-05-06,67
Placer,2023-05-13,85
Placer,2023-05-20,59
Placer,2023-05-27,55
Placer,2023-06-03,69
Placer,2023-06-10,44
Placer,2023-06-17,43
Placer,2023-06-24,43
Placer,2023-07-01,53
Placer,2023-07-08,47
Placer,2023-07-15,58
Placer,2023-07-22,66
Placer,2023-07-29,49
Placer,2023-08-05,68
Placer,2023-08-12,57
Placer,2023-08-19,73
Placer,2023-08-26,92
Placer,2023-09-02,93
Placer,2023-09-09,92
Placer,2023-09-16,78
Placer,2023-09-23,82
Placer,2023-09-30,79
Placer,2023-10-07,89
Placer,2023-10-14,74
Placer,2023-10-21,88
Placer,2023-10-28,63
Placer,2023-11-04,77
Placer,2023-11-11,80
Placer,2023-11-18,73
Placer,2023-11-25,100
Placer,2023-12-02,69
Placer,2023-12-09,84
Placer,2023-12-16,90
Placer,2023-12-23,88
Placer,2023-12-30,100
Placer,2024-01-06,92
Placer,2024-01-13,87
Placer,2024-01-20,88
Placer,2024-01-27,73
Placer,2024-02-03,72
Placer,2024-02-10,81
Placer,2024-02-17,69
Placer,2024-02-24,58
Placer,2024-03-02,43
Placer,2024-03-09,46
Placer,2024-03-16,36
Placer,2024-03-23,45
Placer,2024-03-30,44
Placer,2024-04-06,44
Placer,2024-04-13,28
Placer,2024-04-20,54
Plumas,2020-02-29,0
Plumas,2020-03-07,0
Plumas,2020-03-14,0
Plumas,2020-03-21,0
Plumas,2020-03-28,0
Plumas,2020-04-04,0
Plumas,2020-04-11,0
Plumas,2020-04-18,0
Plumas,2020-04-25,0
Plumas,2020-05-02,0
Plumas,2020-05-09,0
Plumas,2020-05-16,0
Plumas,2020-05-23,0
Plumas,2020-05-30,0
Plumas,2020-06-06,0
Plumas,2020-06-13,0
Plumas,2020-06-20,0
Plumas,2020-06-27,0
Plumas,2020-07-04,0
Plumas,2020-07-11,0
Plumas,2020-07-18,0
Plumas,2020-07-25,10
Plumas,2020-08-01,0
Plumas,2020-08-08,0
Plumas,2020-08-15,0
Plumas,2020-08-22,0
Plumas,2020-08-29,0
Plumas,2020-09-05,0
Plumas,2020-09-12,0
Plumas,2020-09-19,0
Plumas,2020-09-26,0
Plumas,2020-10-03,0
Plumas,2020-10-10,0
Plumas,2020-10-17,0
Plumas,2020-10-24,0
Plumas,2020-10-31,0
Plumas,2020-11-07,0
Plumas,2020-11-14,0
Plumas,2020-11-21,0
Plumas,2020-11-28,0
Plumas,2020-12-05,0
Plumas,2020-12-12,0
Plumas,2020-12-19,0
Plumas,2020-12-26,0
Plumas,2021-01-02,0
Plumas,2021-01-09,0
Plumas,2021-01-16,0
Plumas,2021-01-23,0
Plumas,2021-01-30,0
Plumas,2021-02-06,0
Plumas,2021-02-13,0
Plumas,2021-02-20,0
Plumas,2021-02-27,0
Plumas,2021-03-06,0
Plumas,2021-03-13,0
Plumas,2021-03-20,0
Plumas,2021-03-27,0
Plumas,2021-04-03,0
Plumas,2021-04-10,0
Plumas,2021-04-17,0
Plumas,2021-04-24,0
Plumas,2021-05-01,0
Plumas,2021-05-08,0
Plumas,2021-05-15,0
Plumas,2021-05-22,0
Plumas,2021-05-29,0
Plumas,2021-06-05,0
Plumas,2021-06-12,0
Plumas,2021-06-19,0
Plumas,2021-06-26,0
Plumas,2021-07-03,0
Plumas,2021-07-10,0
Plumas,2021-07-17,0
Plumas,2021-07-24,0
Plumas,2021-07-31,0
Plumas,2021-08-07,0
Plumas,2021-08-14,4
Plumas,2021-08-21,8
Plumas,2021-08-28,5
Plumas,2021-09-04,4
Plumas,2021-09-11,0
Plumas,2021-09-18,0
Plumas,2021-09-25,0
Plumas,2021-10-02,0
Plumas,2021-10-09,0
Plumas,2021-10-16,0
Plumas,2021-10-23,0
Plumas,2021-10-30,4
Plumas,2021-11-06,11
Plumas,2021-11-13,0
Plumas,2021-11-20,0
Plumas,2021-11-27,0
Plumas,2021-12-04,0
Plumas,2021-12-11,0
Plumas,2021-12-18,0
Plumas,2021-12-25,0
Plumas,2022-01-01,0
Plumas,2022-01-08,0
Plumas,2022-01-15,5
Plumas,2022-01-22,0
Plumas,2022-01-29,0
Plumas,2022-02-05,0
Plumas,2022-02-12,0
Plumas,2022-02-19,0
Plumas,2022-02-26,0
Plumas,2022-03-05,0
Plumas,2022-03-12,0
Plumas,2022-03-19,0
Plumas,2022-03-26,0
Plumas,2022-04-02,0
Plumas,2022-04-09,0
Plumas,2022-04-16,0
Plumas,2022-04-23,0
Plumas,2022-04-30,0
Plumas,2022-05-07,0
Plumas,2022-05-14,0
Plumas,2022-05-21,0
Plumas,2022-05-28,0
Plumas,2022-06-04,0
Plumas,2022-06-11,0
Plumas,2022-06-18,0
Plumas,2022-06-25,0
Plumas,2022-07-02,0
Plumas,2022-07-09,0
Plumas,2022-07-16,0
Plumas,2022-07-23,0
Plumas,2022-07-30,0
Plumas,2022-08-06,0
Plumas,2022-08-13,0
Plumas,2022-08-20,0
Plumas,2022-08-27,0
Plumas,2022-09-03,0
Plumas,2022-09-10,0
Plumas,2022-09-17,0
Plumas,2022-09-24,0
Plumas,2022-10-01,0
Plumas,2022-10-08,0
Plumas,2022-10-15,0
Plumas,2022-10-22,0
Plumas,2022-10-29,0
Plumas,2022-11-05,0
Plumas,2022-11-12,0
Plumas,2022-11-19,0
Plumas,2022-11-26,0
Plumas,2022-12-03,0
Plumas,2022-12-10,0
Plumas,2022-12-17,0
Plumas,2022-12-24,0
Plumas,2022-12-31,0
Plumas,2023-01-07,0
Plumas,2023-01-14,0
Plumas,2023-01-21,0
Plumas,2023-01-28,0
Plumas,2023-02-04,0
Plumas,2023-02-11,0
Plumas,2023-02-18,0
Plumas,2023-02-25,0
Plumas,2023-03-04,0
Plumas,2023-03-11,0
Plumas,2023-03-18,0
Plumas,2023-03-25,0
Plumas,2023-04-01,0
Plumas,2023-04-08,0
Plumas,2023-04-15,0
Plumas,2023-04-22,0
Plumas,2023-04-29,0
Plumas,2023-05-06,0
Plumas,2023-05-13,0
Plumas,2023-05-20,0
Plumas,2023-05-27,0
Plumas,2023-06-03,0
Plumas,2023-06-10,0
Plumas,2023-06-17,0
Plumas,2023-06-24,0
Plumas,2023-07-01,0
Plumas,2023-07-08,0
Plumas,2023-07-15,0
Plumas,2023-07-22,0
Plumas,2023-07-29,0
Plumas,2023-08-05,0
Plumas,2023-08-12,0
Plumas,2023-08-19,0
Plumas,2023-08-26,0
Plumas,2023-09-02,0
Plumas,2023-09-09,0
Plumas,2023-09-16,0
Plumas,2023-09-23,0
Plumas,2023-09-30,0
Plumas,2023-10-07,0
Plumas,2023-10-14,0
Plumas,2023-10-21,0
Plumas,2023-10-28,0
Plumas,2023-11-04,0
Plumas,2023-11-11,0
Plumas,2023-11-18,0
Plumas,2023-11-25,0
Plumas,2023-12-02,0
Plumas,2023-12-09,0
Plumas,2023-12-16,0
Plumas,2023-12-23,0
Plumas,2023-12-30,0
Plumas,2024-01-06,0
Plumas,2024-01-13,0
Plumas,2024-01-20,0
Plumas,2024-01-27,0
Plumas,2024-02-03,0
Plumas,2024-02-10,0
Plumas,2024-02-17,0
Plumas,2024-02-24,0
Plumas,2024-03-02,0
Plumas,2024-03-09,0
Plumas,2024-03-16,0
Plumas,2024-03-23,0
Plumas,2024-03-30,0
Plumas,2024-04-06,0
Plumas,2024-04-13,0
Plumas,2024-04-20,0
Riverside,2020-02-01,0
Riverside,2020-03-14,0
Riverside,2020-03-21,0
Riverside,2020-03-28,0
Riverside,2020-04-04,0
Riverside,2020-04-11,0
Riverside,2020-04-18,0
Riverside,2020-04-25,0
Riverside,2020-05-02,0
Riverside,2020-05-09,0
Riverside,2020-05-16,0
Riverside,2020-05-23,0
Riverside,2020-05-30,0
Riverside,2020-06-06,0
Riverside,2020-06-13,0
Riverside,2020-06-20,0
Riverside,2020-06-27,0
Riverside,2020-07-04,0
Riverside,2020-07-11,56
Riverside,2020-07-18,185
Riverside,2020-07-25,268
Riverside,2020-08-01,198
Riverside,2020-08-08,147
Riverside,2020-08-15,105
Riverside,2020-08-22,114
Riverside,2020-08-29,84
Riverside,2020-09-05,83
Riverside,2020-09-12,72
Riverside,2020-09-19,66
Riverside,2020-09-26,80
Riverside,2020-10-03,97
Riverside,2020-10-10,77
Riverside,2020-10-17,120
Riverside,2020-10-24,148
Riverside,2020-10-31,188
Riverside,2020-11-07,225
Riverside,2020-11-14,317
Riverside,2020-11-21,438
Riverside,2020-11-28,550
Riverside,2020-12-05,693
Riverside,2020-12-12,908
Riverside,2020-12-19,955
Riverside,2020-12-26,958
Riverside,2021-01-02,1130
Riverside,2021-01-09,938
Riverside,2021-01-16,840
Riverside,2021-01-23,671
Riverside,2021-01-30,545
Riverside,2021-02-06,403
Riverside,2021-02-13,322
Riverside,2021-02-20,235
Riverside,2021-02-27,213
Riverside,2021-03-06,134
Riverside,2021-03-13,135
Riverside,2021-03-20,96
Riverside,2021-03-27,94
Riverside,2021-04-03,66
Riverside,2021-04-10,64
Riverside,2021-04-17,69
Riverside,2021-04-24,52
Riverside,2021-05-01,46
Riverside,2021-05-08,50
Riverside,2021-05-15,40
Riverside,2021-05-22,32
Riverside,2021-05-29,34
Riverside,2021-06-05,26
Riverside,2021-06-12,26
Riverside,2021-06-19,43
Riverside,2021-06-26,34
Riverside,2021-07-03,74
Riverside,2021-07-10,100
Riverside,2021-07-17,158
Riverside,2021-07-24,236
Riverside,2021-07-31,296
Riverside,2021-08-07,392
Riverside,2021-08-14,450
Riverside,2021-08-21,419
Riverside,2021-08-28,420
Riverside,2021-09-04,379
Riverside,2021-09-11,279
Riverside,2021-09-18,252
Riverside,2021-09-25,199
Riverside,2021-10-02,185
Riverside,2021-10-09,179
Riverside,2021-10-16,145
Riverside,2021-10-23,171
Riverside,2021-10-30,201
Riverside,2021-11-06,159
Riverside,2021-11-13,166
Riverside,2021-11-20,147
Riverside,2021-11-27,194
Riverside,2021-12-04,209
Riverside,2021-12-11,224
Riverside,2021-12-18,253
Riverside,2021-12-25,415
Riverside,2022-01-01,739
Riverside,2022-01-08,896
Riverside,2022-01-15,850
Riverside,2022-01-22,724
Riverside,2022-01-29,550
Riverside,2022-02-05,349
Riverside,2022-02-12,261
Riverside,2022-02-19,182
Riverside,2022-02-26,99
Riverside,2022-03-05,72
Riverside,2022-03-12,47
Riverside,2022-03-19,31
Riverside,2022-03-26,27
Riverside,2022-04-02,14
Riverside,2022-04-09,7
Riverside,2022-04-16,26
Riverside,2022-04-23,33
Riverside,2022-04-30,37
Riverside,2022-05-07,54
Riverside,2022-05-14,76
Riverside,2022-05-21,85
Riverside,2022-05-28,92
Riverside,2022-06-04,112
Riverside,2022-06-11,95
Riverside,2022-06-18,149
Riverside,2022-06-25,187
Riverside,2022-07-02,172
Riverside,2022-07-09,228
Riverside,2022-07-16,240
Riverside,2022-07-23,206
Riverside,2022-07-30,170
Riverside,2022-08-06,144
Riverside,2022-08-13,151
Riverside,2022-08-20,161
Riverside,2022-08-27,122
Riverside,2022-09-03,126
Riverside,2022-09-10,86
Riverside,2022-09-17,65
Riverside,2022-09-24,73
Riverside,2022-10-01,71
Riverside,2022-10-08,83
Riverside,2022-10-15,62
Riverside,2022-10-22,68
Riverside,2022-10-29,70
Riverside,2022-11-05,95
Riverside,2022-11-12,115
Riverside,2022-11-19,176
Riverside,2022-11-26,248
Riverside,2022-12-03,220
Riverside,2022-12-10,196
Riverside,2022-12-17,220
Riverside,2022-12-24,276
Riverside,2022-12-31,229
Riverside,2023-01-07,179
Riverside,2023-01-14,111
Riverside,2023-01-21,121
Riverside,2023-01-28,102
Riverside,2023-02-04,129
Riverside,2023-02-11,120
Riverside,2023-02-18,147
Riverside,2023-02-25,101
Riverside,2023-03-04,105
Riverside,2023-03-11,81
Riverside,2023-03-18,50
Riverside,2023-03-25,62
Riverside,2023-04-01,62
Riverside,2023-04-08,44
Riverside,2023-04-15,28
Riverside,2023-04-22,39
Riverside,2023-04-29,33
Riverside,2023-05-06,24
Riverside,2023-05-13,19
Riverside,2023-05-20,19
Riverside,2023-05-27,19
Riverside,2023-06-03,10
Riverside,2023-06-10,44
Riverside,2023-06-17,21
Riverside,2023-06-24,29
Riverside,2023-07-01,33
Riverside,2023-07-08,30
Riverside,2023-07-15,30
Riverside,2023-07-22,19
Riverside,2023-07-29,34
Riverside,2023-08-05,44
Riverside,2023-08-12,67
Riverside,2023-08-19,78
Riverside,2023-08-26,101
Riverside,2023-09-02,84
Riverside,2023-09-09,83
Riverside,2023-09-16,110
Riverside,2023-09-23,77
Riverside,2023-09-30,46
Riverside,2023-10-07,56
Riverside,2023-10-14,67
Riverside,2023-10-21,56
Riverside,2023-10-28,52
Riverside,2023-11-04,41
Riverside,2023-11-11,78
Riverside,2023-11-18,94
Riverside,2023-11-25,100
Riverside,2023-12-02,111
Riverside,2023-12-09,135
Riverside,2023-12-16,154
Riverside,2023-12-23,152
Riverside,2023-12-30,151
Riverside,2024-01-06,137
Riverside,2024-01-13,120
Riverside,2024-01-20,86
Riverside,2024-01-27,58
Riverside,2024-02-03,64
Riverside,2024-02-10,86
Riverside,2024-02-17,41
Riverside,2024-02-24,33
Riverside,2024-03-02,17
Riverside,2024-03-09,21
Riverside,2024-03-16,16
Riverside,2024-03-23,11
Riverside,2024-03-30,9
Riverside,2024-04-06,9
Riverside,2024-04-13,16
Riverside,2024-04-20,0
Sacramento,2020-02-01,0
Sacramento,2020-03-28,0
Sacramento,2020-04-04,0
Sacramento,2020-04-11,0
Sacramento,2020-04-18,0
Sacramento,2020-04-25,0
Sacramento,2020-05-02,0
Sacramento,2020-05-09,0
Sacramento,2020-05-16,0
Sacramento,2020-05-23,0
Sacramento,2020-05-30,0
Sacramento,2020-06-06,0
Sacramento,2020-06-13,0
Sacramento,2020-06-20,0
Sacramento,2020-06-27,0
Sacramento,2020-07-04,0
Sacramento,2020-07-11,22
Sacramento,2020-07-18,85
Sacramento,2020-07-25,223
Sacramento,2020-08-01,199
Sacramento,2020-08-08,180
Sacramento,2020-08-15,105
Sacramento,2020-08-22,103
Sacramento,2020-08-29,89
Sacramento,2020-09-05,73
Sacramento,2020-09-12,60
Sacramento,2020-09-19,94
Sacramento,2020-09-26,47
Sacramento,2020-10-03,49
Sacramento,2020-10-10,45
Sacramento,2020-10-17,62
Sacramento,2020-10-24,63
Sacramento,2020-10-31,90
Sacramento,2020-11-07,128
Sacramento,2020-11-14,191
Sacramento,2020-11-21,252
Sacramento,2020-11-28,301
Sacramento,2020-12-05,351
Sacramento,2020-12-12,407
Sacramento,2020-12-19,406
Sacramento,2020-12-26,438
Sacramento,2021-01-02,427
Sacramento,2021-01-09,385
Sacramento,2021-01-16,349
Sacramento,2021-01-23,295
Sacramento,2021-01-30,216
Sacramento,2021-02-06,214
Sacramento,2021-02-13,162
Sacramento,2021-02-20,148
Sacramento,2021-02-27,129
Sacramento,2021-03-06,103
Sacramento,2021-03-13,97
Sacramento,2021-03-20,94
Sacramento,2021-03-27,112
Sacramento,2021-04-03,85
Sacramento,2021-04-10,95
Sacramento,2021-04-17,85
Sacramento,2021-04-24,107
