geo_value,time_value,value
mi,2023-06-17,0.17
mn,2023-06-17,0.06
ms,2023-06-17,0.31
mt,2023-06-17,0
nc,2023-06-17,0.34
nd,2023-06-17,0.13
ne,2023-06-17,0.02
nh,2023-06-17,0.07
nj,2023-06-17,0.15
nm,2023-06-17,0.15
nv,2023-06-17,0.36
ny,2023-06-17,0.14
oh,2023-06-17,0.04
ok,2023-06-17,0.06
or,2023-06-17,0.06
pa,2023-06-17,0.06
ri,2023-06-17,0.08
sc,2023-06-17,0.3
sd,2023-06-17,0.07
tn,2023-06-17,0.19
tx,2023-06-17,0.25
ut,2023-06-17,0.15
va,2023-06-17,0.17
vt,2023-06-17,0.02
wa,2023-06-17,0.17
wi,2023-06-17,0.04
wv,2023-06-17,0.06
wy,2023-06-17,0.18
ak,2023-06-24,0.59
al,2023-06-24,0.18
ar,2023-06-24,0.14
az,2023-06-24,0.51
ca,2023-06-24,0.09
co,2023-06-24,0.06
ct,2023-06-24,0.06
dc,2023-06-24,0.13
de,2023-06-24,0.05
fl,2023-06-24,0.83
ga,2023-06-24,0.22
hi,2023-06-24,0.68
ia,2023-06-24,0.17
id,2023-06-24,0.09
il,2023-06-24,0.08
in,2023-06-24,0.06
ks,2023-06-24,0.06
ky,2023-06-24,0.1
la,2023-06-24,0.18
ma,2023-06-24,0.11
md,2023-06-24,0.05
me,2023-06-24,0.02
mi,2023-06-24,0.12
mn,2023-06-24,0.05
ms,2023-06-24,0.26
mt,2023-06-24,0.03
nc,2023-06-24,0.33
nd,2023-06-24,0.08
ne,2023-06-24,0.01
nh,2023-06-24,0.08
nj,2023-06-24,0.13
nm,2023-06-24,0.16
nv,2023-06-24,0.33
ny,2023-06-24,0.09
oh,2023-06-24,0.04
ok,2023-06-24,0.04
or,2023-06-24,0.04
pa,2023-06-24,0.05
ri,2023-06-24,0.09
sc,2023-06-24,0.25
sd,2023-06-24,0.02
tn,2023-06-24,0.13
tx,2023-06-24,0.23
ut,2023-06-24,0.13
va,2023-06-24,0.1
vt,2023-06-24,0.04
wa,2023-06-24,0.16
wi,2023-06-24,0.04
wv,2023-06-24,0.05
wy,2023-06-24,0.18
ak,2023-07-01,0.34
al,2023-07-01,0.13
ar,2023-07-01,0.13
az,2023-07-01,0.49
ca,2023-07-01,0.1
co,2023-07-01,0.06
ct,2023-07-01,0.06
dc,2023-07-01,0.04
de,2023-07-01,0.05
fl,2023-07-01,0.78
ga,2023-07-01,0.14
hi,2023-07-01,1.01
ia,2023-07-01,0.21
id,2023-07-01,0.13
il,2023-07-01,0.07
in,2023-07-01,0.05
ks,2023-07-01,0.02
ky,2023-07-01,0.1
la,2023-07-01,0.18
ma,2023-07-01,0.05
md,2023-07-01,0.07
me,2023-07-01,0.04
mi,2023-07-01,0.07
mn,2023-07-01,0.07
ms,2023-07-01,0.29
mt,2023-07-01,0.06
nc,2023-07-01,0.28
nd,2023-07-01,0.11
ne,2023-07-01,0.03
nh,2023-07-01,0.05
nj,2023-07-01,0.1
nm,2023-07-01,0.09
nv,2023-07-01,0.2
ny,2023-07-01,0.09
oh,2023-07-01,0.03
ok,2023-07-01,0.05
or,2023-07-01,0.05
pa,2023-07-01,0.06
ri,2023-07-01,0.07
sc,2023-07-01,0.15
sd,2023-07-01,0.11
tn,2023-07-01,0.17
tx,2023-07-01,0.21
ut,2023-07-01,0.12
va,2023-07-01,0.12
vt,2023-07-01,0.02
wa,2023-07-01,0.16
wi,2023-07-01,0.04
wv,2023-07-01,0.05
wy,2023-07-01,0
ak,2023-07-08,0.31
al,2023-07-08,0.2
ar,2023-07-08,0.16
az,2023-07-08,0.47
ca,2023-07-08,0.11
co,2023-07-08,0.07
ct,2023-07-08,0.04
dc,2023-07-08,0.14
de,2023-07-08,0.04
fl,2023-07-08,0.73
ga,2023-07-08,0.16
hi,2023-07-08,0.88
ia,2023-07-08,0.19
id,2023-07-08,0.08
il,2023-07-08,0.07
in,2023-07-08,0.05
ks,2023-07-08,0.03
ky,2023-07-08,0.08
la,2023-07-08,0.14
ma,2023-07-08,0.08
md,2023-07-08,0.09
me,2023-07-08,0.02
mi,2023-07-08,0.06
mn,2023-07-08,0.03
ms,2023-07-08,0.28
mt,2023-07-08,0.05
nc,2023-07-08,0.26
nd,2023-07-08,0.11
ne,2023-07-08,0.02
nh,2023-07-08,0.07
nj,2023-07-08,0.07
nm,2023-07-08,0.07
nv,2023-07-08,0.27
ny,2023-07-08,0.08
oh,2023-07-08,0.03
ok,2023-07-08,0.03
or,2023-07-08,0.06
pa,2023-07-08,0.04
ri,2023-07-08,0.06
sc,2023-07-08,0.18
sd,2023-07-08,0.04
tn,2023-07-08,0.16
tx,2023-07-08,0.2
ut,2023-07-08,0.18
va,2023-07-08,0.1
vt,2023-07-08,0.05
wa,2023-07-08,0.14
wi,2023-07-08,0.04
wv,2023-07-08,0.04
wy,2023-07-08,0.14
ak,2023-07-15,0.22
al,2023-07-15,0.15
ar,2023-07-15,0.12
az,2023-07-15,0.31
ca,2023-07-15,0.1
co,2023-07-15,0.06
ct,2023-07-15,0.06
dc,2023-07-15,0.08
de,2023-07-15,0.05
fl,2023-07-15,0.66
ga,2023-07-15,0.17
hi,2023-07-15,0.82
ia,2023-07-15,0.18
id,2023-07-15,0.06
il,2023-07-15,0.06
in,2023-07-15,0.03
ks,2023-07-15,0.03
ky,2023-07-15,0.1
la,2023-07-15,0.14
ma,2023-07-15,0.04
md,2023-07-15,0.11
me,2023-07-15,0.03
mi,2023-07-15,0.05
mn,2023-07-15,0.06
ms,2023-07-15,0.23
mt,2023-07-15,0.05
nc,2023-07-15,0.3
nd,2023-07-15,0
ne,2023-07-15,0.01
nh,2023-07-15,0.03
nj,2023-07-15,0.07
nm,2023-07-15,0.08
nv,2023-07-15,0.26
ny,2023-07-15,0.07
oh,2023-07-15,0.03
ok,2023-07-15,0.04
or,2023-07-15,0.06
pa,2023-07-15,0.05
ri,2023-07-15,0.09
sc,2023-07-15,0.16
sd,2023-07-15,0.02
tn,2023-07-15,0.16
tx,2023-07-15,0.21
ut,2023-07-15,0.1
va,2023-07-15,0.11
vt,2023-07-15,0
wa,2023-07-15,0.09
wi,2023-07-15,0.03
wv,2023-07-15,0.05
wy,2023-07-15,0
ak,2023-07-22,0.42
al,2023-07-22,0.18
ar,2023-07-22,0.14
az,2023-07-22,0.2
ca,2023-07-22,0.08
co,2023-07-22,0.06
ct,2023-07-22,0.03
dc,2023-07-22,0.08
de,2023-07-22,0.05
fl,2023-07-22,0.62
ga,2023-07-22,0.14
hi,2023-07-22,1.15
ia,2023-07-22,0.19
id,2023-07-22,0.07
il,2023-07-22,0.06
in,2023-07-22,0.03
ks,2023-07-22,0.06
ky,2023-07-22,0.1
la,2023-07-22,0.14
ma,2023-07-22,0.05
md,2023-07-22,0.06
me,2023-07-22,0.03
mi,2023-07-22,0.04
mn,2023-07-22,0.08
ms,2023-07-22,0.21
mt,2023-07-22,0.03
nc,2023-07-22,0.29
nd,2023-07-22,0.04
ne,2023-07-22,0.03
nh,2023-07-22,0.05
nj,2023-07-22,0.08
nm,2023-07-22,0.08
nv,2023-07-22,0.11
ny,2023-07-22,0.06
oh,2023-07-22,0.04
ok,2023-07-22,0.05
or,2023-07-22,0.06
pa,2023-07-22,0.04
ri,2023-07-22,0.08
sc,2023-07-22,0.15
sd,2023-07-22,0.02
tn,2023-07-22,0.14
tx,2023-07-22,0.21
ut,2023-07-22,0.11
va,2023-07-22,0.14
vt,2023-07-22,0.06
wa,2023-07-22,0.09
wi,2023-07-22,0.02
wv,2023-07-22,0.06
wy,2023-07-22,0.03
ak,2023-07-29,0.21
al,2023-07-29,0.22
ar,2023-07-29,0.09
az,2023-07-29,0.14
ca,2023-07-29,0.08
co,2023-07-29,0.05
ct,2023-07-29,0.05
dc,2023-07-29,0.1
de,2023-07-29,0.06
fl,2023-07-29,0.59
ga,2023-07-29,0.16
hi,2023-07-29,1.19
ia,2023-07-29,0.18
id,2023-07-29,0.05
il,2023-07-29,0.07
in,2023-07-29,0.06
ks,2023-07-29,0.03
ky,2023-07-29,0.07
la,2023-07-29,0.16
ma,2023-07-29,0.05
md,2023-07-29,0.07
me,2023-07-29,0.04
mi,2023-07-29,0.03
mn,2023-07-29,0.06
ms,2023-07-29,0.27
mt,2023-07-29,0.02
nc,2023-07-29,0.32
nd,2023-07-29,0
ne,2023-07-29,0.01
nh,2023-07-29,0.1
nj,2023-07-29,0.07
nm,2023-07-29,0.07
nv,2023-07-29,0.1
ny,2023-07-29,0.05
oh,2023-07-29,0.04
ok,2023-07-29,0.05
or,2023-07-29,0.07
pa,2023-07-29,0.06
ri,2023-07-29,0.02
sc,2023-07-29,0.15
sd,2023-07-29,0
tn,2023-07-29,0.17
tx,2023-07-29,0.21
ut,2023-07-29,0.06
va,2023-07-29,0.12
vt,2023-07-29,0.04
wa,2023-07-29,0.06
wi,2023-07-29,0.03
wv,2023-07-29,0.06
wy,2023-07-29,0.22
ak,2023-08-05,0.23
al,2023-08-05,0.23
ar,2023-08-05,0.17
az,2023-08-05,0.11
ca,2023-08-05,0.09
co,2023-08-05,0.06
ct,2023-08-05,0.03
dc,2023-08-05,0.05
de,2023-08-05,0.05
fl,2023-08-05,0.6
ga,2023-08-05,0.19
hi,2023-08-05,1.22
ia,2023-08-05,0.18
id,2023-08-05,0.01
il,2023-08-05,0.06
in,2023-08-05,0.04
ks,2023-08-05,0.05
ky,2023-08-05,0.09
la,2023-08-05,0.15
ma,2023-08-05,0.06
md,2023-08-05,0.08
me,2023-08-05,0.04
mi,2023-08-05,0.04
mn,2023-08-05,0.09
ms,2023-08-05,0.28
mt,2023-08-05,0.03
nc,2023-08-05,0.34
nd,2023-08-05,0.08
ne,2023-08-05,0.04
nh,2023-08-05,0.02
nj,2023-08-05,0.1
nm,2023-08-05,0.09
nv,2023-08-05,0.1
ny,2023-08-05,0.06
oh,2023-08-05,0.04
ok,2023-08-05,0.04
or,2023-08-05,0.07
pa,2023-08-05,0.05
ri,2023-08-05,0.03
sc,2023-08-05,0.21
sd,2023-08-05,0
tn,2023-08-05,0.16
tx,2023-08-05,0.22
ut,2023-08-05,0.07
va,2023-08-05,0.09
vt,2023-08-05,0.02
wa,2023-08-05,0.09
wi,2023-08-05,0.03
wv,2023-08-05,0.07
wy,2023-08-05,0
ak,2023-08-12,0.32
al,2023-08-12,0.28
ar,2023-08-12,0.12
az,2023-08-12,0.11
ca,2023-08-12,0.09
co,2023-08-12,0.04
ct,2023-08-12,0.05
dc,2023-08-12,0.07
de,2023-08-12,0.06
fl,2023-08-12,0.56
ga,2023-08-12,0.18
hi,2023-08-12,1.13
ia,2023-08-12,0.19
id,2023-08-12,0.06
il,2023-08-12,0.06
in,2023-08-12,0.07
ks,2023-08-12,0.04
ky,2023-08-12,0.14
la,2023-08-12,0.14
ma,2023-08-12,0.06
md,2023-08-12,0.07
me,2023-08-12,0.03
mi,2023-08-12,0.04
mn,2023-08-12,0.04
ms,2023-08-12,0.36
mt,2023-08-12,0.06
nc,2023-08-12,0.31
nd,2023-08-12,0.04
ne,2023-08-12,0.01
nh,2023-08-12,0.02
nj,2023-08-12,0.09
nm,2023-08-12,0.09
nv,2023-08-12,0.17
ny,2023-08-12,0.07
oh,2023-08-12,0.04
ok,2023-08-12,0.03
or,2023-08-12,0.1
pa,2023-08-12,0.03
ri,2023-08-12,0.05
sc,2023-08-12,0.18
sd,2023-08-12,0
tn,2023-08-12,0.21
tx,2023-08-12,0.24
ut,2023-08-12,0.09
va,2023-08-12,0.15
vt,2023-08-12,0.02
wa,2023-08-12,0.07
wi,2023-08-12,0.01
wv,2023-08-12,0.05
wy,2023-08-12,0.06
ak,2023-08-19,0.25
al,2023-08-19,0.35
ar,2023-08-19,0.12
az,2023-08-19,0.11
ca,2023-08-19,0.11
co,2023-08-19,0.07
ct,2023-08-19,0.04
dc,2023-08-19,0.12
de,2023-08-19,0.05
fl,2023-08-19,0.6
ga,2023-08-19,0.2
hi,2023-08-19,1.35
ia,2023-08-19,0.2
id,2023-08-19,0.03
il,2023-08-19,0.08
in,2023-08-19,0.08
ks,2023-08-19,0.07
ky,2023-08-19,0.13
la,2023-08-19,0.22
ma,2023-08-19,0.09
md,2023-08-19,0.09
me,2023-08-19,0.04
mi,2023-08-19,0.04
mn,2023-08-19,0.08
ms,2023-08-19,0.53
mt,2023-08-19,0.02
nc,2023-08-19,0.37
nd,2023-08-19,0.02
ne,2023-08-19,0.01
nh,2023-08-19,0.05
nj,2023-08-19,0.09
nm,2023-08-19,0.14
nv,2023-08-19,0.18
ny,2023-08-19,0.06
oh,2023-08-19,0.05
ok,2023-08-19,0.09
or,2023-08-19,0.07
pa,2023-08-19,0.05
ri,2023-08-19,0.09
sc,2023-08-19,0.21
sd,2023-08-19,0.06
tn,2023-08-19,0.25
tx,2023-08-19,0.26
ut,2023-08-19,0.1
va,2023-08-19,0.14
vt,2023-08-19,0
wa,2023-08-19,0.08
wi,2023-08-19,0.03
wv,2023-08-19,0.11
wy,2023-08-19,0.06
ak,2023-08-26,0.25
al,2023-08-26,0.43
ar,2023-08-26,0.24
az,2023-08-26,0.11
ca,2023-08-26,0.11
co,2023-08-26,0.08
ct,2023-08-26,0.1
dc,2023-08-26,0.13
de,2023-08-26,0.02
fl,2023-08-26,0.77
ga,2023-08-26,0.24
hi,2023-08-26,0.91
ia,2023-08-26,0.22
id,2023-08-26,0.07
il,2023-08-26,0.08
in,2023-08-26,0.12
ks,2023-08-26,0.1
ky,2023-08-26,0.17
la,2023-08-26,0.29
ma,2023-08-26,0.09
md,2023-08-26,0.06
me,2023-08-26,0.03
mi,2023-08-26,0.05
mn,2023-08-26,0.08
ms,2023-08-26,0.59
mt,2023-08-26,0.06
nc,2023-08-26,0.45
nd,2023-08-26,0.05
ne,2023-08-26,0.02
nh,2023-08-26,0.03
nj,2023-08-26,0.08
nm,2023-08-26,0.11
nv,2023-08-26,0.21
ny,2023-08-26,0.08
oh,2023-08-26,0.05
ok,2023-08-26,0.03
or,2023-08-26,0.07
pa,2023-08-26,0.05
ri,2023-08-26,0.06
sc,2023-08-26,0.27
sd,2023-08-26,0
tn,2023-08-26,0.28
tx,2023-08-26,0.34
ut,2023-08-26,0.07
va,2023-08-26,0.16
vt,2023-08-26,0.06
wa,2023-08-26,0.11
wi,2023-08-26,0.03
wv,2023-08-26,0.07
wy,2023-08-26,0
ak,2023-09-02,0.38
al,2023-09-02,0.48
ar,2023-09-02,0.15
az,2023-09-02,0.12
ca,2023-09-02,0.1
co,2023-09-02,0.07
ct,2023-09-02,0.09
dc,2023-09-02,0.04
de,2023-09-02,0.05
fl,2023-09-02,0.83
ga,2023-09-02,0.28
hi,2023-09-02,1.1
ia,2023-09-02,0.26
id,2023-09-02,0.06
il,2023-09-02,0.08
in,2023-09-02,0.06
ks,2023-09-02,0.07
ky,2023-09-02,0.17
la,2023-09-02,0.25
ma,2023-09-02,0.1
md,2023-09-02,0.07
me,2023-09-02,0.04
mi,2023-09-02,0.07
mn,2023-09-02,0.07
ms,2023-09-02,0.4
mt,2023-09-02,0.01
nc,2023-09-02,0.55
nd,2023-09-02,0.02
ne,2023-09-02,0.06
nh,2023-09-02,0.08
nj,2023-09-02,0.09
nm,2023-09-02,0.12
nv,2023-09-02,0.24
ny,2023-09-02,0.06
oh,2023-09-02,0.07
ok,2023-09-02,0.07
or,2023-09-02,0.06
pa,2023-09-02,0.06
ri,2023-09-02,0.07
sc,2023-09-02,0.34
sd,2023-09-02,0.07
tn,2023-09-02,0.28
tx,2023-09-02,0.42
ut,2023-09-02,0.14
va,2023-09-02,0.21
vt,2023-09-02,0
wa,2023-09-02,0.1
wi,2023-09-02,0.03
wv,2023-09-02,0.08
wy,2023-09-02,0.09
ak,2023-09-09,0.52
al,2023-09-09,0.42
ar,2023-09-09,0.25
az,2023-09-09,0.14
ca,2023-09-09,0.1
co,2023-09-09,0.1
ct,2023-09-09,0.09
dc,2023-09-09,0.09
de,2023-09-09,0.13
fl,2023-09-09,0.88
ga,2023-09-09,0.25
hi,2023-09-09,1.32
ia,2023-09-09,0.15
id,2023-09-09,0.09
il,2023-09-09,0.09
in,2023-09-09,0.11
ks,2023-09-09,0.07
ky,2023-09-09,0.14
la,2023-09-09,0.28
ma,2023-09-09,0.13
md,2023-09-09,0.1
me,2023-09-09,0.03
mi,2023-09-09,0.05
mn,2023-09-09,0.08
ms,2023-09-09,0.41
mt,2023-09-09,0.08
nc,2023-09-09,0.61
nd,2023-09-09,0.02
ne,2023-09-09,0.06
nh,2023-09-09,0.08
nj,2023-09-09,0.13
nm,2023-09-09,0.15
nv,2023-09-09,0.18
ny,2023-09-09,0.08
oh,2023-09-09,0.09
ok,2023-09-09,0.11
or,2023-09-09,0.07
pa,2023-09-09,0.08
ri,2023-09-09,0.08
sc,2023-09-09,0.31
sd,2023-09-09,0.02
tn,2023-09-09,0.26
tx,2023-09-09,0.39
ut,2023-09-09,0.21
va,2023-09-09,0.21
vt,2023-09-09,0.02
wa,2023-09-09,0.16
wi,2023-09-09,0.04
wv,2023-09-09,0.08
wy,2023-09-09,0.11
ak,2023-09-16,0.71
al,2023-09-16,0.38
ar,2023-09-16,0.2
az,2023-09-16,0.16
ca,2023-09-16,0.11
co,2023-09-16,0.06
ct,2023-09-16,0.14
dc,2023-09-16,0.1
de,2023-09-16,0.05
fl,2023-09-16,0.89
ga,2023-09-16,0.27
hi,2023-09-16,1.62
ia,2023-09-16,0.19
id,2023-09-16,0.09
il,2023-09-16,0.13
in,2023-09-16,0.09
ks,2023-09-16,0.07
ky,2023-09-16,0.16
la,2023-09-16,0.26
ma,2023-09-16,0.09
md,2023-09-16,0.09
me,2023-09-16,0.04
mi,2023-09-16,0.09
mn,2023-09-16,0.07
ms,2023-09-16,0.42
mt,2023-09-16,0.09
nc,2023-09-16,0.66
nd,2023-09-16,0.05
ne,2023-09-16,0.02
nh,2023-09-16,0.05
nj,2023-09-16,0.12
nm,2023-09-16,0.19
nv,2023-09-16,0.17
ny,2023-09-16,0.09
oh,2023-09-16,0.08
ok,2023-09-16,0.11
or,2023-09-16,0.13
pa,2023-09-16,0.08
ri,2023-09-16,0.1
sc,2023-09-16,0.42
sd,2023-09-16,0.02
tn,2023-09-16,0.31
tx,2023-09-16,0.4
ut,2023-09-16,0.08
va,2023-09-16,0.24
vt,2023-09-16,0
wa,2023-09-16,0.2
wi,2023-09-16,0.04
wv,2023-09-16,0.08
wy,2023-09-16,0.03
ak,2023-09-23,1.62
al,2023-09-23,0.35
ar,2023-09-23,0.19
az,2023-09-23,0.19
ca,2023-09-23,0.12
co,2023-09-23,0.1
ct,2023-09-23,0.12
dc,2023-09-23,0.13
de,2023-09-23,0.08
fl,2023-09-23,1.11
ga,2023-09-23,0.32
hi,2023-09-23,1.83
ia,2023-09-23,0.2
id,2023-09-23,0.1
il,2023-09-23,0.14
in,2023-09-23,0.09
ks,2023-09-23,0.07
ky,2023-09-23,0.17
la,2023-09-23,0.29
ma,2023-09-23,0.1
md,2023-09-23,0.14
me,2023-09-23,0.01
mi,2023-09-23,0.08
mn,2023-09-23,0.15
ms,2023-09-23,0.49
mt,2023-09-23,0.12
nc,2023-09-23,0.71
nd,2023-09-23,0.05
ne,2023-09-23,0.05
nh,2023-09-23,0.12
nj,2023-09-23,0.13
nm,2023-09-23,0.12
nv,2023-09-23,0.16
ny,2023-09-23,0.11
oh,2023-09-23,0.09
ok,2023-09-23,0.09
or,2023-09-23,0.1
pa,2023-09-23,0.09
ri,2023-09-23,0.16
sc,2023-09-23,0.43
sd,2023-09-23,0.04
tn,2023-09-23,0.25
tx,2023-09-23,0.42
ut,2023-09-23,0.12
va,2023-09-23,0.23
vt,2023-09-23,0.06
wa,2023-09-23,0.22
wi,2023-09-23,0.04
wv,2023-09-23,0.08
wy,2023-09-23,0.16
ak,2023-09-30,2.42
al,2023-09-30,0.42
ar,2023-09-30,0.17
az,2023-09-30,0.18
ca,2023-09-30,0.12
co,2023-09-30,0.13
ct,2023-09-30,0.11
dc,2023-09-30,0.12
de,2023-09-30,0.1
fl,2023-09-30,1.34
ga,2023-09-30,0.39
hi,2023-09-30,2.12
ia,2023-09-30,0.16
id,2023-09-30,0.15
il,2023-09-30,0.14
in,2023-09-30,0.15
ks,2023-09-30,0.08
ky,2023-09-30,0.26
la,2023-09-30,0.35
ma,2023-09-30,0.13
md,2023-09-30,0.12
me,2023-09-30,0.04
mi,2023-09-30,0.09
mn,2023-09-30,0.18
ms,2023-09-30,0.55
mt,2023-09-30,0.1
nc,2023-09-30,0.64
nd,2023-09-30,0.15
ne,2023-09-30,0.02
nh,2023-09-30,0.17
nj,2023-09-30,0.15
nm,2023-09-30,0.12
nv,2023-09-30,0.2
ny,2023-09-30,0.09
oh,2023-09-30,0.09
ok,2023-09-30,0.04
or,2023-09-30,0.09
pa,2023-09-30,0.07
ri,2023-09-30,0.1
sc,2023-09-30,0.43
sd,2023-09-30,0.07
tn,2023-09-30,0.34
tx,2023-09-30,0.47
ut,2023-09-30,0.2
va,2023-09-30,0.24
vt,2023-09-30,0.09
wa,2023-09-30,0.23
wi,2023-09-30,0.06
wv,2023-09-30,0.15
wy,2023-09-30,0.29
ak,2023-10-07,2.48
al,2023-10-07,0.52
ar,2023-10-07,0.36
az,2023-10-07,0.23
ca,2023-10-07,0.15
co,2023-10-07,0.15
ct,2023-10-07,0.12
dc,2023-10-07,0.15
de,2023-10-07,0.13
fl,2023-10-07,1.65
ga,2023-10-07,0.44
hi,2023-10-07,2.64
ia,2023-10-07,0.19
id,2023-10-07,0.1
il,2023-10-07,0.15
in,2023-10-07,0.14
ks,2023-10-07,0.1
ky,2023-10-07,0.2
la,2023-10-07,0.52
ma,2023-10-07,0.14
md,2023-10-07,0.15
me,2023-10-07,0.08
mi,2023-10-07,0.09
mn,2023-10-07,0.13
ms,2023-10-07,0.66
mt,2023-10-07,0.02
nc,2023-10-07,0.63
nd,2023-10-07,0.09
ne,2023-10-07,0.05
nh,2023-10-07,0.23
nj,2023-10-07,0.11
nm,2023-10-07,0.18
nv,2023-10-07,0.2
ny,2023-10-07,0.13
oh,2023-10-07,0.11
ok,2023-10-07,0.07
or,2023-10-07,0.14
pa,2023-10-07,0.06
ri,2023-10-07,0.14
sc,2023-10-07,0.54
sd,2023-10-07,0.04
tn,2023-10-07,0.36
tx,2023-10-07,0.56
ut,2023-10-07,0.2
va,2023-10-07,0.29
vt,2023-10-07,0.04
wa,2023-10-07,0.19
wi,2023-10-07,0.06
wv,2023-10-07,0.1
wy,2023-10-07,0.15
ak,2023-10-14,4.52
al,2023-10-14,0.72
ar,2023-10-14,0.56
az,2023-10-14,0.27
ca,2023-10-14,0.15
co,2023-10-14,0.24
ct,2023-10-14,0.09
dc,2023-10-14,0.16
de,2023-10-14,0.06
fl,2023-10-14,2.03
ga,2023-10-14,0.43
hi,2023-10-14,2.97
ia,2023-10-14,0.2
id,2023-10-14,0.11
il,2023-10-14,0.2
in,2023-10-14,0.18
ks,2023-10-14,0.11
ky,2023-10-14,0.25
la,2023-10-14,0.76
ma,2023-10-14,0.12
md,2023-10-14,0.12
me,2023-10-14,0.06
mi,2023-10-14,0.12
mn,2023-10-14,0.15
ms,2023-10-14,0.84
mt,2023-10-14,0.07
nc,2023-10-14,0.74
nd,2023-10-14,0.06
ne,2023-10-14,0.05
nh,2023-10-14,0.1
nj,2023-10-14,0.17
nm,2023-10-14,0.16
nv,2023-10-14,0.32
ny,2023-10-14,0.12
oh,2023-10-14,0.1
ok,2023-10-14,0.08
or,2023-10-14,0.11
pa,2023-10-14,0.1
ri,2023-10-14,0.1
sc,2023-10-14,0.46
sd,2023-10-14,0.04
tn,2023-10-14,0.45
tx,2023-10-14,0.66
ut,2023-10-14,0.26
va,2023-10-14,0.31
vt,2023-10-14,0.04
wa,2023-10-14,0.19
wi,2023-10-14,0.09
wv,2023-10-14,0.09
wy,2023-10-14,0.16
ak,2023-10-21,4.44
al,2023-10-21,1.06
ar,2023-10-21,0.7
az,2023-10-21,0.32
ca,2023-10-21,0.19
co,2023-10-21,0.4
ct,2023-10-21,0.13
dc,2023-10-21,0.11
de,2023-10-21,0.22
fl,2023-10-21,2.47
ga,2023-10-21,0.5
hi,2023-10-21,2.82
ia,2023-10-21,0.17
id,2023-10-21,0.13
il,2023-10-21,0.25
in,2023-10-21,0.22
ks,2023-10-21,0.12
ky,2023-10-21,0.28
la,2023-10-21,1.01
ma,2023-10-21,0.11
md,2023-10-21,0.14
me,2023-10-21,0.06
mi,2023-10-21,0.13
mn,2023-10-21,0.19
ms,2023-10-21,0.87
mt,2023-10-21,0.06
nc,2023-10-21,0.73
nd,2023-10-21,0.07
ne,2023-10-21,0.1
nh,2023-10-21,0.03
nj,2023-10-21,0.23
nm,2023-10-21,0.27
nv,2023-10-21,0.32
ny,2023-10-21,0.12
oh,2023-10-21,0.14
ok,2023-10-21,0.2
or,2023-10-21,0.11
pa,2023-10-21,0.1
ri,2023-10-21,0.11
sc,2023-10-21,0.45
sd,2023-10-21,0.05
tn,2023-10-21,0.39
tx,2023-10-21,0.82
ut,2023-10-21,0.4
va,2023-10-21,0.39
vt,2023-10-21,0.08
wa,2023-10-21,0.24
wi,2023-10-21,0.08
wv,2023-10-21,0.18
wy,2023-10-21,0.22
ak,2023-10-28,5.45
al,2023-10-28,1.38
ar,2023-10-28,0.62
az,2023-10-28,0.39
ca,2023-10-28,0.21
co,2023-10-28,0.4
ct,2023-10-28,0.17
dc,2023-10-28,0.07
de,2023-10-28,0.13
fl,2023-10-28,2.84
ga,2023-10-28,0.56
hi,2023-10-28,3.38
ia,2023-10-28,0.2
id,2023-10-28,0.19
il,2023-10-28,0.31
in,2023-10-28,0.21
ks,2023-10-28,0.23
ky,2023-10-28,0.33
la,2023-10-28,1.32
ma,2023-10-28,0.18
md,2023-10-28,0.2
me,2023-10-28,0.1
mi,2023-10-28,0.13
mn,2023-10-28,0.11
ms,2023-10-28,1.2
mt,2023-10-28,0.04
nc,2023-10-28,0.91
nd,2023-10-28,0.02
ne,2023-10-28,0.03
nh,2023-10-28,0.07
nj,2023-10-28,0.24
nm,2023-10-28,0.27
nv,2023-10-28,0.3
ny,2023-10-28,0.15
oh,2023-10-28,0.13
ok,2023-10-28,0.17
or,2023-10-28,0.11
pa,2023-10-28,0.13
ri,2023-10-28,0.12
sc,2023-10-28,0.74
sd,2023-10-28,0.06
tn,2023-10-28,0.44
tx,2023-10-28,1.08
ut,2023-10-28,0.39
va,2023-10-28,0.47
vt,2023-10-28,0.02
wa,2023-10-28,0.21
wi,2023-10-28,0.07
wv,2023-10-28,0.13
wy,2023-10-28,0.04
ak,2023-11-04,6.94
al,2023-11-04,1.95
ar,2023-11-04,0.68
az,2023-11-04,0.58
ca,2023-11-04,0.32
co,2023-11-04,0.62
ct,2023-11-04,0.22
dc,2023-11-04,0.2
de,2023-11-04,0.12
fl,2023-11-04,3.41
ga,2023-11-04,0.75
hi,2023-11-04,2.72
ia,2023-11-04,0.28
id,2023-11-04,0.28
il,2023-11-04,0.36
in,2023-11-04,0.24
ks,2023-11-04,0.22
ky,2023-11-04,0.35
la,2023-11-04,1.8
ma,2023-11-04,0.22
md,2023-11-04,0.28
me,2023-11-04,0.1
mi,2023-11-04,0.18
mn,2023-11-04,0.3
ms,2023-11-04,1.64
mt,2023-11-04,0.11
nc,2023-11-04,1.22
nd,2023-11-04,0.02
ne,2023-11-04,0.12
nh,2023-11-04,0.14
nj,2023-11-04,0.32
nm,2023-11-04,0.29
nv,2023-11-04,0.51
ny,2023-11-04,0.18
oh,2023-11-04,0.15
ok,2023-11-04,0.22
or,2023-11-04,0.13
pa,2023-11-04,0.17
ri,2023-11-04,0.21
sc,2023-11-04,1.22
