geo_value,time_value,value
tn,2023-11-04,1.32
tx,2023-11-04,1.07
ut,2023-11-04,2.11
va,2023-11-04,1.6
vt,2023-11-04,1.84
wa,2023-11-04,1.58
wi,2023-11-04,1.68
wv,2023-11-04,2.42
wy,2023-11-04,2.79
ak,2023-11-11,1.03
al,2023-11-11,1.27
ar,2023-11-11,1.29
az,2023-11-11,2.87
ca,2023-11-11,1.25
co,2023-11-11,2.55
ct,2023-11-11,1.63
dc,2023-11-11,1.06
de,2023-11-11,1.12
fl,2023-11-11,0.82
ga,2023-11-11,0.82
hi,2023-11-11,1.9
ia,2023-11-11,2.04
id,2023-11-11,1.82
il,2023-11-11,2.06
in,2023-11-11,1.96
ks,2023-11-11,2.11
ky,2023-11-11,2.41
la,2023-11-11,1.05
ma,2023-11-11,1.28
md,2023-11-11,1.63
me,2023-11-11,1.92
mi,2023-11-11,1.83
mn,2023-11-11,2.5
ms,2023-11-11,1.44
mt,2023-11-11,2.91
nc,2023-11-11,1.53
nd,2023-11-11,2.12
ne,2023-11-11,1.71
nh,2023-11-11,1.47
nj,2023-11-11,1.06
nm,2023-11-11,5.19
nv,2023-11-11,1.66
ny,2023-11-11,1.02
oh,2023-11-11,1.8
ok,2023-11-11,2.07
or,2023-11-11,1.65
pa,2023-11-11,1.38
ri,2023-11-11,1.03
sc,2023-11-11,1.57
sd,2023-11-11,2.56
tn,2023-11-11,1.42
tx,2023-11-11,1.29
ut,2023-11-11,2.09
va,2023-11-11,1.83
vt,2023-11-11,2.13
wa,2023-11-11,1.41
wi,2023-11-11,2.1
wv,2023-11-11,2.83
wy,2023-11-11,2.63
ak,2023-11-18,0.92
al,2023-11-18,1.24
ar,2023-11-18,1.16
az,2023-11-18,2.95
ca,2023-11-18,1.38
co,2023-11-18,2.59
ct,2023-11-18,1.69
dc,2023-11-18,1.05
de,2023-11-18,1.31
fl,2023-11-18,0.81
ga,2023-11-18,0.73
hi,2023-11-18,1.51
ia,2023-11-18,2.64
id,2023-11-18,2.3
il,2023-11-18,2.4
in,2023-11-18,2.32
ks,2023-11-18,2.25
ky,2023-11-18,2.47
la,2023-11-18,1.03
ma,2023-11-18,1.53
md,2023-11-18,1.76
me,2023-11-18,1.92
mi,2023-11-18,2.32
mn,2023-11-18,2.83
ms,2023-11-18,1.37
mt,2023-11-18,2.9
nc,2023-11-18,1.61
nd,2023-11-18,2.47
ne,2023-11-18,1.99
nh,2023-11-18,1.51
nj,2023-11-18,1.06
nm,2023-11-18,4.58
nv,2023-11-18,1.79
ny,2023-11-18,1.15
oh,2023-11-18,2.03
ok,2023-11-18,2.27
or,2023-11-18,1.64
pa,2023-11-18,1.63
ri,2023-11-18,1.3
sc,2023-11-18,1.43
sd,2023-11-18,2.66
tn,2023-11-18,1.54
tx,2023-11-18,1.21
ut,2023-11-18,2.46
va,2023-11-18,1.75
vt,2023-11-18,2.24
wa,2023-11-18,1.41
wi,2023-11-18,2.7
wv,2023-11-18,3.37
wy,2023-11-18,2.94
ak,2023-11-25,1.14
al,2023-11-25,1.33
ar,2023-11-25,1.7
az,2023-11-25,2.69
ca,2023-11-25,1.61
co,2023-11-25,2.75
ct,2023-11-25,2.18
dc,2023-11-25,1.1
de,2023-11-25,1.71
fl,2023-11-25,0.93
ga,2023-11-25,0.75
hi,2023-11-25,1.49
ia,2023-11-25,3.67
id,2023-11-25,2.74
il,2023-11-25,3.2
in,2023-11-25,2.91
ks,2023-11-25,2.52
ky,2023-11-25,3.14
la,2023-11-25,1.15
ma,2023-11-25,1.9
md,2023-11-25,2.05
me,2023-11-25,2.62
mi,2023-11-25,2.83
mn,2023-11-25,2.79
ms,2023-11-25,1.57
mt,2023-11-25,2.79
nc,2023-11-25,1.86
nd,2023-11-25,2.93
ne,2023-11-25,2.09
nh,2023-11-25,1.89
nj,2023-11-25,1.34
nm,2023-11-25,4.49
nv,2023-11-25,1.47
ny,2023-11-25,1.5
oh,2023-11-25,2.44
ok,2023-11-25,2.39
or,2023-11-25,1.64
pa,2023-11-25,1.92
ri,2023-11-25,1.59
sc,2023-11-25,1.54
sd,2023-11-25,2.9
tn,2023-11-25,1.89
tx,2023-11-25,1.29
ut,2023-11-25,2.78
va,2023-11-25,2.26
vt,2023-11-25,3.13
wa,2023-11-25,1.58
wi,2023-11-25,3.28
wv,2023-11-25,4.09
wy,2023-11-25,3.11
ak,2023-12-02,1.29
al,2023-12-02,1.46
ar,2023-12-02,1.68
az,2023-12-02,2.47
ca,2023-12-02,1.64
co,2023-12-02,2.6
ct,2023-12-02,2.45
dc,2023-12-02,1.26
de,2023-12-02,2.22
fl,2023-12-02,1.04
ga,2023-12-02,0.81
hi,2023-12-02,1.14
ia,2023-12-02,4.06
id,2023-12-02,2.92
il,2023-12-02,3.44
in,2023-12-02,3.51
ks,2023-12-02,2.63
ky,2023-12-02,3.04
la,2023-12-02,1.26
ma,2023-12-02,2.34
md,2023-12-02,2.13
me,2023-12-02,2.85
mi,2023-12-02,3.3
mn,2023-12-02,3.53
ms,2023-12-02,1.67
mt,2023-12-02,2.85
nc,2023-12-02,1.98
nd,2023-12-02,3.42
ne,2023-12-02,2.44
nh,2023-12-02,2.06
nj,2023-12-02,1.64
nm,2023-12-02,3.64
nv,2023-12-02,1.66
ny,2023-12-02,1.75
oh,2023-12-02,2.97
ok,2023-12-02,2.41
or,2023-12-02,2.02
pa,2023-12-02,2.23
ri,2023-12-02,1.74
sc,2023-12-02,1.62
sd,2023-12-02,2.88
tn,2023-12-02,1.84
tx,2023-12-02,1.42
ut,2023-12-02,2.98
va,2023-12-02,2.51
vt,2023-12-02,2.95
wa,2023-12-02,1.8
wi,2023-12-02,3.51
wv,2023-12-02,4.16
wy,2023-12-02,3.18
ak,2023-12-09,1.25
al,2023-12-09,1.68
ar,2023-12-09,1.86
az,2023-12-09,2.17
ca,2023-12-09,1.81
co,2023-12-09,2.3
ct,2023-12-09,2.33
dc,2023-12-09,1.51
de,2023-12-09,2.23
fl,2023-12-09,1.2
ga,2023-12-09,0.91
hi,2023-12-09,1.46
ia,2023-12-09,4.76
id,2023-12-09,2.66
il,2023-12-09,3.42
in,2023-12-09,3.35
ks,2023-12-09,2.72
ky,2023-12-09,2.96
la,2023-12-09,1.34
ma,2023-12-09,2.48
md,2023-12-09,2.21
me,2023-12-09,3.11
mi,2023-12-09,3.19
mn,2023-12-09,3.85
ms,2023-12-09,1.69
mt,2023-12-09,2.71
nc,2023-12-09,2.13
nd,2023-12-09,3.1
ne,2023-12-09,2.85
nh,2023-12-09,2.88
nj,2023-12-09,1.81
nm,2023-12-09,3.05
nv,2023-12-09,1.54
ny,2023-12-09,1.82
oh,2023-12-09,3.04
ok,2023-12-09,2.72
or,2023-12-09,1.8
pa,2023-12-09,2.19
ri,2023-12-09,1.87
sc,2023-12-09,1.66
sd,2023-12-09,2.92
tn,2023-12-09,1.92
tx,2023-12-09,1.54
ut,2023-12-09,2.88
va,2023-12-09,2.64
vt,2023-12-09,3.15
wa,2023-12-09,1.78
wi,2023-12-09,3.34
wv,2023-12-09,4.06
wy,2023-12-09,3.11
ak,2023-12-16,1.52
al,2023-12-16,2.12
ar,2023-12-16,2.3
az,2023-12-16,2.36
ca,2023-12-16,2.05
co,2023-12-16,2.02
ct,2023-12-16,3.05
dc,2023-12-16,1.8
de,2023-12-16,2.44
fl,2023-12-16,1.55
ga,2023-12-16,1.11
hi,2023-12-16,1.23
ia,2023-12-16,4.98
id,2023-12-16,2.6
il,2023-12-16,3.49
in,2023-12-16,3.57
ks,2023-12-16,2.86
ky,2023-12-16,2.99
la,2023-12-16,1.56
ma,2023-12-16,2.96
md,2023-12-16,2.11
me,2023-12-16,3.39
mi,2023-12-16,3.71
mn,2023-12-16,4.27
ms,2023-12-16,2.1
mt,2023-12-16,2.87
nc,2023-12-16,2.35
nd,2023-12-16,2.82
ne,2023-12-16,2.91
nh,2023-12-16,2.97
nj,2023-12-16,2.46
nm,2023-12-16,3.07
nv,2023-12-16,1.58
ny,2023-12-16,2.22
oh,2023-12-16,3.3
ok,2023-12-16,2.96
or,2023-12-16,1.61
pa,2023-12-16,2.53
ri,2023-12-16,2.81
sc,2023-12-16,1.92
sd,2023-12-16,3.17
tn,2023-12-16,2
tx,2023-12-16,1.72
ut,2023-12-16,2.95
va,2023-12-16,2.94
vt,2023-12-16,2.87
wa,2023-12-16,1.89
wi,2023-12-16,3.53
wv,2023-12-16,4.07
wy,2023-12-16,2.61
ak,2023-12-23,2.43
al,2023-12-23,2.72
ar,2023-12-23,2.38
az,2023-12-23,2.71
ca,2023-12-23,2.52
co,2023-12-23,1.98
ct,2023-12-23,3.8
dc,2023-12-23,2.25
de,2023-12-23,3.17
fl,2023-12-23,1.83
ga,2023-12-23,1.66
hi,2023-12-23,1.69
ia,2023-12-23,5.44
id,2023-12-23,2.77
il,2023-12-23,3.98
in,2023-12-23,3.93
ks,2023-12-23,3.08
ky,2023-12-23,3.36
la,2023-12-23,2.18
ma,2023-12-23,3.69
md,2023-12-23,2.97
me,2023-12-23,3.68
mi,2023-12-23,4.03
mn,2023-12-23,4.5
ms,2023-12-23,2.51
mt,2023-12-23,2.74
nc,2023-12-23,2.92
nd,2023-12-23,3.04
ne,2023-12-23,3.2
nh,2023-12-23,3.33
nj,2023-12-23,3.16
nm,2023-12-23,2.71
nv,2023-12-23,1.96
ny,2023-12-23,2.75
oh,2023-12-23,3.74
ok,2023-12-23,2.91
or,2023-12-23,2.12
pa,2023-12-23,3.01
ri,2023-12-23,3.21
sc,2023-12-23,2.69
sd,2023-12-23,3.62
tn,2023-12-23,2.51
tx,2023-12-23,2.25
ut,2023-12-23,3.14
va,2023-12-23,3.84
vt,2023-12-23,3.35
wa,2023-12-23,2.23
wi,2023-12-23,3.64
wv,2023-12-23,5.27
wy,2023-12-23,3.24
ak,2023-12-30,3.39
al,2023-12-30,3.62
ar,2023-12-30,3.07
az,2023-12-30,3.02
ca,2023-12-30,2.85
co,2023-12-30,2.38
ct,2023-12-30,4.89
dc,2023-12-30,2.78
de,2023-12-30,4.29
fl,2023-12-30,2.51
ga,2023-12-30,2.21
hi,2023-12-30,2.07
ia,2023-12-30,5.67
id,2023-12-30,3.51
il,2023-12-30,4.35
in,2023-12-30,4.18
ks,2023-12-30,3.61
ky,2023-12-30,4
la,2023-12-30,2.65
ma,2023-12-30,4.41
md,2023-12-30,3.78
me,2023-12-30,4.97
mi,2023-12-30,4.79
mn,2023-12-30,4.55
ms,2023-12-30,3.01
mt,2023-12-30,3.01
nc,2023-12-30,3.78
nd,2023-12-30,2.8
ne,2023-12-30,3.23
nh,2023-12-30,4.25
nj,2023-12-30,4.19
nm,2023-12-30,2.66
nv,2023-12-30,2.15
ny,2023-12-30,3.71
oh,2023-12-30,4.36
ok,2023-12-30,3.43
or,2023-12-30,3.02
pa,2023-12-30,3.71
ri,2023-12-30,3.99
sc,2023-12-30,3.22
sd,2023-12-30,3.61
tn,2023-12-30,3.05
tx,2023-12-30,2.57
ut,2023-12-30,3.58
va,2023-12-30,4.77
vt,2023-12-30,4.15
wa,2023-12-30,2.77
wi,2023-12-30,4.16
wv,2023-12-30,6.01
wy,2023-12-30,4.74
ak,2024-01-06,4.25
al,2024-01-06,3.11
ar,2024-01-06,2.78
az,2024-01-06,2.79
ca,2024-01-06,2.65
co,2024-01-06,2.16
ct,2024-01-06,4.59
dc,2024-01-06,2.78
de,2024-01-06,3.97
fl,2024-01-06,2.84
ga,2024-01-06,1.9
hi,2024-01-06,2.65
ia,2024-01-06,4.37
id,2024-01-06,3.25
il,2024-01-06,3.66
in,2024-01-06,3.51
ks,2024-01-06,2.84
ky,2024-01-06,3.38
la,2024-01-06,2.88
ma,2024-01-06,4.16
md,2024-01-06,3.33
me,2024-01-06,4.08
mi,2024-01-06,4.01
mn,2024-01-06,3.51
ms,2024-01-06,2.79
mt,2024-01-06,3.09
nc,2024-01-06,3.48
nd,2024-01-06,2.36
ne,2024-01-06,2.66
nh,2024-01-06,3.43
nj,2024-01-06,3.74
nm,2024-01-06,2.54
nv,2024-01-06,2.06
ny,2024-01-06,3.46
oh,2024-01-06,3.41
ok,2024-01-06,2.61
or,2024-01-06,2.88
pa,2024-01-06,3.28
ri,2024-01-06,3.63
sc,2024-01-06,3.23
sd,2024-01-06,3.14
tn,2024-01-06,2.81
tx,2024-01-06,2.67
ut,2024-01-06,3.15
va,2024-01-06,4.18
vt,2024-01-06,4.12
wa,2024-01-06,2.83
wi,2024-01-06,3.57
wv,2024-01-06,4.72
wy,2024-01-06,3.2
ak,2024-01-13,3.86
al,2024-01-13,2.73
ar,2024-01-13,2.3
az,2024-01-13,2.29
ca,2024-01-13,2.15
co,2024-01-13,1.76
ct,2024-01-13,3.55
dc,2024-01-13,2.79
de,2024-01-13,3.49
fl,2024-01-13,2.71
ga,2024-01-13,1.84
hi,2024-01-13,2.57
ia,2024-01-13,3.28
id,2024-01-13,2.46
il,2024-01-13,3
in,2024-01-13,2.55
ks,2024-01-13,2.31
ky,2024-01-13,2.71
la,2024-01-13,2.78
ma,2024-01-13,3.39
md,2024-01-13,2.96
me,2024-01-13,3.17
mi,2024-01-13,3.08
mn,2024-01-13,3.2
ms,2024-01-13,2.74
mt,2024-01-13,2.27
nc,2024-01-13,3.18
nd,2024-01-13,1.94
ne,2024-01-13,2.11
nh,2024-01-13,3.62
nj,2024-01-13,3.24
nm,2024-01-13,1.84
nv,2024-01-13,1.63
ny,2024-01-13,2.91
oh,2024-01-13,2.57
ok,2024-01-13,1.76
or,2024-01-13,2.53
pa,2024-01-13,2.58
ri,2024-01-13,3.02
sc,2024-01-13,2.98
sd,2024-01-13,2.82
tn,2024-01-13,2.24
tx,2024-01-13,2.4
ut,2024-01-13,2.5
va,2024-01-13,3.26
vt,2024-01-13,2.93
wa,2024-01-13,2.72
wi,2024-01-13,3.03
wv,2024-01-13,3.35
wy,2024-01-13,2.46
ak,2024-01-20,3.8
al,2024-01-20,2.66
ar,2024-01-20,1.95
az,2024-01-20,2.18
ca,2024-01-20,1.99
co,2024-01-20,1.61
ct,2024-01-20,2.87
dc,2024-01-20,2.64
de,2024-01-20,2.55
fl,2024-01-20,2.59
ga,2024-01-20,2.02
hi,2024-01-20,2.44
ia,2024-01-20,2.23
id,2024-01-20,1.88
il,2024-01-20,2.28
in,2024-01-20,2.04
ks,2024-01-20,1.88
ky,2024-01-20,2.33
la,2024-01-20,2.81
ma,2024-01-20,2.88
md,2024-01-20,2.5
me,2024-01-20,2.32
mi,2024-01-20,2.3
mn,2024-01-20,2.57
ms,2024-01-20,2.62
mt,2024-01-20,1.82
nc,2024-01-20,2.86
nd,2024-01-20,1.77
ne,2024-01-20,1.61
nh,2024-01-20,2.15
nj,2024-01-20,2.78
nm,2024-01-20,1.68
nv,2024-01-20,1.36
ny,2024-01-20,2.27
oh,2024-01-20,2
ok,2024-01-20,1.94
or,2024-01-20,1.89
pa,2024-01-20,2.05
ri,2024-01-20,2.46
sc,2024-01-20,2.79
sd,2024-01-20,1.84
tn,2024-01-20,2
tx,2024-01-20,2.44
ut,2024-01-20,1.9
va,2024-01-20,2.62
vt,2024-01-20,2.54
wa,2024-01-20,2.35
wi,2024-01-20,2.14
wv,2024-01-20,2.71
wy,2024-01-20,2.06
ak,2024-01-27,3.98
al,2024-01-27,2.65
ar,2024-01-27,1.85
az,2024-01-27,2
ca,2024-01-27,1.63
co,2024-01-27,1.32
ct,2024-01-27,2.57
dc,2024-01-27,1.91
de,2024-01-27,1.98
fl,2024-01-27,2.57
ga,2024-01-27,2.11
hi,2024-01-27,2.61
ia,2024-01-27,1.73
id,2024-01-27,1.53
il,2024-01-27,1.77
in,2024-01-27,1.54
ks,2024-01-27,1.54
ky,2024-01-27,2.05
la,2024-01-27,2.59
ma,2024-01-27,2.4
md,2024-01-27,1.91
me,2024-01-27,2.14
mi,2024-01-27,1.92
mn,2024-01-27,2.23
ms,2024-01-27,2.44
mt,2024-01-27,1.53
nc,2024-01-27,3.07
nd,2024-01-27,1.38
ne,2024-01-27,1.15
nh,2024-01-27,1.89
nj,2024-01-27,2.21
nm,2024-01-27,1.89
nv,2024-01-27,1.21
ny,2024-01-27,1.93
oh,2024-01-27,1.68
ok,2024-01-27,1.74
or,2024-01-27,1.58
pa,2024-01-27,1.75
ri,2024-01-27,2.23
sc,2024-01-27,3.11
sd,2024-01-27,1.88
tn,2024-01-27,1.48
tx,2024-01-27,2.72
ut,2024-01-27,1.67
va,2024-01-27,2.43
vt,2024-01-27,2.12
wa,2024-01-27,2.54
wi,2024-01-27,2.05
wv,2024-01-27,1.78
wy,2024-01-27,1.73
ak,2024-02-03,3.94
al,2024-02-03,2.52
ar,2024-02-03,1.74
az,2024-02-03,1.82
ca,2024-02-03,1.51
co,2024-02-03,1.42
ct,2024-02-03,2.21
dc,2024-02-03,1.7
de,2024-02-03,2.09
fl,2024-02-03,2.35
ga,2024-02-03,2.11
hi,2024-02-03,2.47
ia,2024-02-03,1.4
id,2024-02-03,1.51
il,2024-02-03,1.72
in,2024-02-03,1.52
ks,2024-02-03,1.57
ky,2024-02-03,2.06
la,2024-02-03,2.83
ma,2024-02-03,1.95
md,2024-02-03,1.63
me,2024-02-03,1.77
mi,2024-02-03,1.87
mn,2024-02-03,2.01
ms,2024-02-03,2.46
mt,2024-02-03,1.28
nc,2024-02-03,2.99
nd,2024-02-03,1.42
ne,2024-02-03,1.24
nh,2024-02-03,2.03
nj,2024-02-03,2.01
nm,2024-02-03,1.83
nv,2024-02-03,0.99
ny,2024-02-03,1.59
oh,2024-02-03,1.58
ok,2024-02-03,1.8
or,2024-02-03,1.64
pa,2024-02-03,1.58
ri,2024-02-03,1.71
sc,2024-02-03,3.1
sd,2024-02-03,1.75
tn,2024-02-03,1.38
tx,2024-02-03,2.72
ut,2024-02-03,1.55
va,2024-02-03,2.19
vt,2024-02-03,2.45
wa,2024-02-03,2.25
wi,2024-02-03,1.74
wv,2024-02-03,1.61
wy,2024-02-03,1.32
ak,2024-02-10,3.37
al,2024-02-10,2.73
ar,2024-02-10,1.87
az,2024-02-10,1.52
ca,2024-02-10,1.23
co,2024-02-10,1.15
ct,2024-02-10,1.97
dc,2024-02-10,1.45
de,2024-02-10,1.91
fl,2024-02-10,2.3
ga,2024-02-10,2.01
hi,2024-02-10,2.03
ia,2024-02-10,1.46
id,2024-02-10,1.27
il,2024-02-10,1.91
in,2024-02-10,1.64
ks,2024-02-10,1.6
ky,2024-02-10,2.28
la,2024-02-10,2.95
ma,2024-02-10,1.85
md,2024-02-10,1.96
me,2024-02-10,1.67
mi,2024-02-10,2
mn,2024-02-10,1.87
ms,2024-02-10,2.77
mt,2024-02-10,1.26
nc,2024-02-10,3.09
nd,2024-02-10,1.51
ne,2024-02-10,1.4
nh,2024-02-10,1.27
nj,2024-02-10,1.7
nm,2024-02-10,1.95
nv,2024-02-10,0.81
ny,2024-02-10,1.5
oh,2024-02-10,1.53
ok,2024-02-10,1.85
or,2024-02-10,1.61
pa,2024-02-10,1.51
ri,2024-02-10,1.44
sc,2024-02-10,3.23
sd,2024-02-10,1.76
tn,2024-02-10,1.95
tx,2024-02-10,2.56
ut,2024-02-10,1.24
va,2024-02-10,2.21
vt,2024-02-10,1.71
wa,2024-02-10,2.2
wi,2024-02-10,1.95
wv,2024-02-10,1.5
wy,2024-02-10,1.32
ak,2024-02-17,2.7
al,2024-02-17,2.71
ar,2024-02-17,2.04
az,2024-02-17,1.29
ca,2024-02-17,1.14
co,2024-02-17,1.02
ct,2024-02-17,1.76
dc,2024-02-17,1.73
de,2024-02-17,2.14
fl,2024-02-17,1.98
ga,2024-02-17,1.97
hi,2024-02-17,1.6
ia,2024-02-17,1.48
id,2024-02-17,1.07
il,2024-02-17,1.82
in,2024-02-17,1.48
ks,2024-02-17,1.55
ky,2024-02-17,2.24
la,2024-02-17,2.83
ma,2024-02-17,1.5
md,2024-02-17,1.95
me,2024-02-17,1.58
mi,2024-02-17,1.94
mn,2024-02-17,1.4
ms,2024-02-17,2.7
mt,2024-02-17,1.3
nc,2024-02-17,2.84
nd,2024-02-17,1.03
ne,2024-02-17,1.07
nh,2024-02-17,1.31
nj,2024-02-17,1.48
nm,2024-02-17,2.03
nv,2024-02-17,0.73
ny,2024-02-17,1.26
oh,2024-02-17,1.5
ok,2024-02-17,1.51
or,2024-02-17,1.63
pa,2024-02-17,1.41
ri,2024-02-17,1
sc,2024-02-17,2.95
sd,2024-02-17,1.57
tn,2024-02-17,2.3
tx,2024-02-17,2.06
ut,2024-02-17,1.22
va,2024-02-17,2.17
vt,2024-02-17,1.74
wa,2024-02-17,1.9
wi,2024-02-17,1.77
wv,2024-02-17,1.47
wy,2024-02-17,1.58
ak,2024-02-24,1.99
al,2024-02-24,2.71
ar,2024-02-24,1.99
az,2024-02-24,1.22
ca,2024-02-24,0.91
co,2024-02-24,0.99
ct,2024-02-24,1.47
dc,2024-02-24,1.5
de,2024-02-24,1.68
fl,2024-02-24,1.65
ga,2024-02-24,1.72
hi,2024-02-24,1.95
ia,2024-02-24,1.41
id,2024-02-24,1.22
il,2024-02-24,1.72
in,2024-02-24,1.52
ks,2024-02-24,1.53
ky,2024-02-24,2.13
la,2024-02-24,2.52
ma,2024-02-24,1.27
md,2024-02-24,1.49
me,2024-02-24,1.47
mi,2024-02-24,1.81
mn,2024-02-24,1.2
ms,2024-02-24,2.71
mt,2024-02-24,1.32
nc,2024-02-24,2.61
nd,2024-02-24,1.38
ne,2024-02-24,1.16
nh,2024-02-24,0.95
nj,2024-02-24,1.23
nm,2024-02-24,1.96
nv,2024-02-24,0.77
ny,2024-02-24,1.07
oh,2024-02-24,1.33
ok,2024-02-24,1.39
or,2024-02-24,1.63
pa,2024-02-24,1.19
ri,2024-02-24,0.98
sc,2024-02-24,2.63
sd,2024-02-24,1.13
tn,2024-02-24,2.34
tx,2024-02-24,1.68
ut,2024-02-24,1.3
va,2024-02-24,1.88
vt,2024-02-24,1.38
wa,2024-02-24,1.86
wi,2024-02-24,1.45
wv,2024-02-24,1.61
wy,2024-02-24,1.14
ak,2024-03-02,1.3
al,2024-03-02,2.24
ar,2024-03-02,1.53
az,2024-03-02,0.96
ca,2024-03-02,0.73
co,2024-03-02,0.86
ct,2024-03-02,1.16
dc,2024-03-02,1.1
de,2024-03-02,1.34
fl,2024-03-02,1.35
ga,2024-03-02,1.31
hi,2024-03-02,1.56
ia,2024-03-02,1.11
id,2024-03-02,1.05
il,2024-03-02,1.56
in,2024-03-02,1.27
ks,2024-03-02,1.23
ky,2024-03-02,1.93
la,2024-03-02,1.94
ma,2024-03-02,1.06
md,2024-03-02,1.28
me,2024-03-02,1.32
mi,2024-03-02,1.52
mn,2024-03-02,1.12
ms,2024-03-02,2.14
mt,2024-03-02,1.16
nc,2024-03-02,2.19
nd,2024-03-02,0.82
ne,2024-03-02,0.83
nh,2024-03-02,0.83
nj,2024-03-02,1.08
nm,2024-03-02,1.46
nv,2024-03-02,0.68
ny,2024-03-02,0.81
oh,2024-03-02,1.11
ok,2024-03-02,1.14
or,2024-03-02,1.35
pa,2024-03-02,1.02
ri,2024-03-02,0.69
sc,2024-03-02,2.09
sd,2024-03-02,0.84
tn,2024-03-02,2.14
tx,2024-03-02,1.28
ut,2024-03-02,0.94
va,2024-03-02,1.6
vt,2024-03-02,0.94
wa,2024-03-02,1.6
wi,2024-03-02,1.23
wv,2024-03-02,1.57
wy,2024-03-02,0.96
ak,2024-03-09,1.26
al,2024-03-09,1.59
ar,2024-03-09,1.31
az,2024-03-09,0.77
ca,2024-03-09,0.55
co,2024-03-09,0.7
ct,2024-03-09,0.94
dc,2024-03-09,0.86
de,2024-03-09,1.07
fl,2024-03-09,1.05
ga,2024-03-09,1.02
hi,2024-03-09,1.14
ia,2024-03-09,0.93
id,2024-03-09,0.68
il,2024-03-09,1.17
in,2024-03-09,1.04
ks,2024-03-09,1.01
ky,2024-03-09,1.6
la,2024-03-09,1.58
ma,2024-03-09,0.84
md,2024-03-09,1.08
me,2024-03-09,1.07
mi,2024-03-09,1.24
mn,2024-03-09,0.96
ms,2024-03-09,1.5
mt,2024-03-09,1.3
nc,2024-03-09,1.58
nd,2024-03-09,0.88
ne,2024-03-09,0.83
nh,2024-03-09,0.84
nj,2024-03-09,0.77
nm,2024-03-09,1.32
nv,2024-03-09,0.47
ny,2024-03-09,0.63
oh,2024-03-09,0.89
ok,2024-03-09,0.97
or,2024-03-09,1.12
pa,2024-03-09,0.79
ri,2024-03-09,0.6
sc,2024-03-09,1.6
sd,2024-03-09,0.74
tn,2024-03-09,1.58
tx,2024-03-09,0.98
ut,2024-03-09,0.91
va,2024-03-09,1.22
vt,2024-03-09,1.03
wa,2024-03-09,1.32
wi,2024-03-09,1.03
wv,2024-03-09,1.29
wy,2024-03-09,0.67
ak,2024-03-16,0.8
al,2024-03-16,1.24
ar,2024-03-16,1.09
az,2024-03-16,0.76
ca,2024-03-16,0.5
co,2024-03-16,0.65
ct,2024-03-16,0.7
dc,2024-03-16,0.69
de,2024-03-16,0.78
fl,2024-03-16,0.81
ga,2024-03-16,0.76
hi,2024-03-16,0.69
ia,2024-03-16,0.64
id,2024-03-16,0.74
il,2024-03-16,0.94
in,2024-03-16,0.8
ks,2024-03-16,0.82
ky,2024-03-16,1.12
la,2024-03-16,1.18
ma,2024-03-16,0.64
md,2024-03-16,0.76
me,2024-03-16,0.87
mi,2024-03-16,0.88
mn,2024-03-16,0.67
ms,2024-03-16,1.05
mt,2024-03-16,0.79
nc,2024-03-16,1.16
nd,2024-03-16,0.94
ne,2024-03-16,0.63
nh,2024-03-16,0.57
nj,2024-03-16,0.67
nm,2024-03-16,1.18
nv,2024-03-16,0.42
ny,2024-03-16,0.52
oh,2024-03-16,0.68
ok,2024-03-16,0.83
or,2024-03-16,1.03
pa,2024-03-16,0.59
ri,2024-03-16,0.46
sc,2024-03-16,1.17
sd,2024-03-16,0.6
tn,2024-03-16,1.23
tx,2024-03-16,0.76
ut,2024-03-16,0.7
va,2024-03-16,0.94
vt,2024-03-16,0.54
wa,2024-03-16,1.12
wi,2024-03-16,0.77
wv,2024-03-16,0.84
wy,2024-03-16,0.69
ak,2024-03-23,0.53
al,2024-03-23,0.91
ar,2024-03-23,0.9
az,2024-03-23,0.62
ca,2024-03-23,0.43
co,2024-03-23,0.52
ct,2024-03-23,0.6
dc,2024-03-23,0.61
de,2024-03-23,0.72
fl,2024-03-23,0.71
ga,2024-03-23,0.55
hi,2024-03-23,0.77
ia,2024-03-23,0.6
id,2024-03-23,0.65
il,2024-03-23,0.67
in,2024-03-23,0.63
ks,2024-03-23,0.55
ky,2024-03-23,1
la,2024-03-23,0.89
ma,2024-03-23,0.56
md,2024-03-23,0.65
me,2024-03-23,0.73
mi,2024-03-23,0.73
mn,2024-03-23,0.64
ms,2024-03-23,0.77
mt,2024-03-23,0.77
nc,2024-03-23,0.93
nd,2024-03-23,0.44
ne,2024-03-23,0.45
nh,2024-03-23,0.5
nj,2024-03-23,0.5
nm,2024-03-23,1.15
nv,2024-03-23,0.38
ny,2024-03-23,0.5
oh,2024-03-23,0.55
ok,2024-03-23,0.68
or,2024-03-23,0.8
pa,2024-03-23,0.53
ri,2024-03-23,0.38
sc,2024-03-23,0.81
sd,2024-03-23,0.46
tn,2024-03-23,0.87
tx,2024-03-23,0.65
ut,2024-03-23,0.77
va,2024-03-23,0.7
vt,2024-03-23,0.51
wa,2024-03-23,0.9
wi,2024-03-23,0.65
wv,2024-03-23,0.88
wy,2024-03-23,0.88
ak,2024-03-30,0.45
al,2024-03-30,0.73
ar,2024-03-30,0.58
az,2024-03-30,0.56
ca,2024-03-30,0.4
co,2024-03-30,0.47
ct,2024-03-30,0.56
dc,2024-03-30,0.67
de,2024-03-30,0.55
