geo_value,time_value,weekly_hosp,weekly_admits_p100K
in,2023-05-27,15,0.22280915103920418
ks,2023-05-27,4,0.13730068231574077
ky,2023-05-27,11,0.24621318525326272
la,2023-05-27,11,0.23662050845875296
ma,2023-05-27,13,0.1886107267563032
md,2023-05-27,2,0.03308147305183205
me,2023-05-27,2,0.14878605458067626
mi,2023-05-27,21,0.21027636622813362
mn,2023-05-27,5,0.08865826706423398
mo,2023-05-27,9,0.14664123147350977
ms,2023-05-27,21,0.7056098333786379
mt,2023-05-27,4,0.3742592006946251
nc,2023-05-27,4,0.038138519866927074
nd,2023-05-27,0,0
ne,2023-05-27,10,0.5169540241769057
nh,2023-05-27,2,0.1470900801714482
nj,2023-05-27,16,0.18013575480821734
nm,2023-05-27,3,0.14307318336402253
nv,2023-05-27,3,0.09739766427414716
ny,2023-05-27,50,0.25702235184601935
oh,2023-05-27,16,0.1368796571164589
ok,2023-05-27,16,0.4043496907103944
or,2023-05-27,3,0.07112819030679247
pa,2023-05-27,67,0.5233561753568137
ri,2023-05-27,3,0.28318958315437326
sc,2023-05-27,19,0.3690241873990282
sd,2023-05-27,5,0.5651895250034195
tn,2023-05-27,27,0.3953626016850647
tx,2023-05-27,77,0.26555495934060425
us,2023-05-27,924,0.28150174956231583
ut,2023-05-27,9,0.2807273208195491
va,2023-05-27,46,0.5389244637613718
vt,2023-05-27,0,0
wa,2023-05-27,11,0.14445376973780194
wi,2023-05-27,3,0.051524843390238516
wv,2023-05-27,7,0.39059295917131803
wy,2023-05-27,0,0
ak,2023-05-28,3,0.4100909718472548
al,2023-05-28,15,0.3059235986404755
ar,2023-05-28,14,0.4639134947133744
az,2023-05-28,66,0.9067532093911606
ca,2023-05-28,29,0.07339500994413804
co,2023-05-28,8,0.1389193739737331
ct,2023-05-28,7,0.19633763004212562
dc,2023-05-28,6,0.8501606095084796
de,2023-05-28,1,0.10269428732218483
fl,2023-05-28,148,0.689085633183794
ga,2023-05-28,29,0.27313595775547417
hi,2023-05-28,0,0
ia,2023-05-28,4,0.12678007144057024
id,2023-05-28,5,0.2797883680783855
il,2023-05-28,27,0.21307119158327756
in,2023-05-28,13,0.19310126423397692
ks,2023-05-28,3,0.10297551173680557
ky,2023-05-28,11,0.24621318525326272
la,2023-05-28,11,0.23662050845875296
ma,2023-05-28,12,0.17410220931351064
md,2023-05-28,2,0.03308147305183205
me,2023-05-28,3,0.22317908187101437
mi,2023-05-28,18,0.18023688533840027
mn,2023-05-28,4,0.07092661365138718
mo,2023-05-28,6,0.09776082098233983
ms,2023-05-28,16,0.53760749209801
mt,2023-05-28,4,0.3742592006946251
nc,2023-05-28,6,0.057207779800390615
nd,2023-05-28,0,0
ne,2023-05-28,9,0.4652586217592152
nh,2023-05-28,2,0.1470900801714482
nj,2023-05-28,18,0.20265272415924449
nm,2023-05-28,3,0.14307318336402253
nv,2023-05-28,3,0.09739766427414716
ny,2023-05-28,48,0.24674145777217857
oh,2023-05-28,17,0.1454346356862376
ok,2023-05-28,14,0.3538059793715951
or,2023-05-28,3,0.07112819030679247
pa,2023-05-28,63,0.492111030559392
ri,2023-05-28,2,0.18879305543624883
sc,2023-05-28,16,0.3107572104412869
sd,2023-05-28,5,0.5651895250034195
tn,2023-05-28,27,0.3953626016850647
tx,2023-05-28,85,0.2931450849863813
us,2023-05-28,906,0.2760179492461668
ut,2023-05-28,9,0.2807273208195491
va,2023-05-28,44,0.5154929653369643
vt,2023-05-28,0,0
wa,2023-05-28,14,0.18385025239356614
wi,2023-05-28,4,0.06869979118698469
wv,2023-05-28,7,0.39059295917131803
wy,2023-05-28,0,0
ak,2023-05-29,3,0.4100909718472548
al,2023-05-29,15,0.3059235986404755
ar,2023-05-29,14,0.4639134947133744
az,2023-05-29,61,0.8380597844372848
ca,2023-05-29,30,0.07592587235600487
co,2023-05-29,7,0.12155445222701647
ct,2023-05-29,6,0.16828939717896485
dc,2023-05-29,6,0.8501606095084796
de,2023-05-29,1,0.10269428732218483
fl,2023-05-29,146,0.6797736651677968
ga,2023-05-29,28,0.26371747645356125
hi,2023-05-29,1,0.07062785336527595
ia,2023-05-29,1,0.03169501786014256
id,2023-05-29,4,0.2238306944627084
il,2023-05-29,26,0.20517966596908213
in,2023-05-29,16,0.2376630944418178
ks,2023-05-29,1,0.034325170578935194
ky,2023-05-29,11,0.24621318525326272
la,2023-05-29,9,0.19359859782988878
ma,2023-05-29,10,0.14508517442792554
md,2023-05-29,2,0.03308147305183205
me,2023-05-29,3,0.22317908187101437
mi,2023-05-29,16,0.16021056474524467
mn,2023-05-29,4,0.07092661365138718
mo,2023-05-29,9,0.14664123147350977
ms,2023-05-29,17,0.5712079603541355
mt,2023-05-29,4,0.3742592006946251
nc,2023-05-29,10,0.09534629966731768
nd,2023-05-29,1,0.1312229188701182
ne,2023-05-29,8,0.4135632193415246
nh,2023-05-29,1,0.0735450400857241
nj,2023-05-29,18,0.20265272415924449
nm,2023-05-29,3,0.14307318336402253
nv,2023-05-29,0,0
ny,2023-05-29,33,0.16963475221837276
oh,2023-05-29,14,0.11976969997690155
ok,2023-05-29,13,0.3285341237021954
or,2023-05-29,5,0.11854698384465413
pa,2023-05-29,60,0.4686771719613257
ri,2023-05-29,2,0.18879305543624883
sc,2023-05-29,15,0.29133488478870645
sd,2023-05-29,6,0.6782274300041032
tn,2023-05-29,25,0.3660764830417266
tx,2023-05-29,89,0.30694014780926987
us,2023-05-29,873,0.26596431533322695
ut,2023-05-29,7,0.2183434717485382
va,2023-05-29,44,0.5154929653369643
vt,2023-05-29,0,0
wa,2023-05-29,14,0.18385025239356614
wi,2023-05-29,3,0.051524843390238516
wv,2023-05-29,7,0.39059295917131803
wy,2023-05-29,0,0
ak,2023-05-30,3,0.4100909718472548
al,2023-05-30,18,0.3671083183685706
ar,2023-05-30,12,0.39764013832574946
az,2023-05-30,59,0.8105824144557345
ca,2023-05-30,36,0.09111104682720585
co,2023-05-30,6,0.10418953048029984
ct,2023-05-30,5,0.14024116431580402
dc,2023-05-30,5,0.7084671745903998
de,2023-05-30,3,0.3080828619665545
fl,2023-05-30,145,0.6751176811597982
ga,2023-05-30,34,0.3202283642650387
hi,2023-05-30,2,0.1412557067305519
ia,2023-05-30,1,0.03169501786014256
id,2023-05-30,3,0.16787302084703132
il,2023-05-30,22,0.17361356351230026
in,2023-05-30,16,0.2376630944418178
ks,2023-05-30,1,0.034325170578935194
ky,2023-05-30,6,0.1342981010472342
la,2023-05-30,10,0.21510955314432087
ma,2023-05-30,10,0.14508517442792554
md,2023-05-30,6,0.09924441915549614
me,2023-05-30,4,0.2975721091613525
mi,2023-05-30,16,0.16021056474524467
mn,2023-05-30,4,0.07092661365138718
mo,2023-05-30,7,0.11405429114606314
ms,2023-05-30,16,0.53760749209801
mt,2023-05-30,3,0.28069440052096883
nc,2023-05-30,13,0.12395018956751298
nd,2023-05-30,1,0.1312229188701182
ne,2023-05-30,7,0.3618678169238341
nh,2023-05-30,1,0.0735450400857241
nj,2023-05-30,22,0.24768666286129884
nm,2023-05-30,2,0.0953821222426817
nv,2023-05-30,2,0.06493177618276477
ny,2023-05-30,34,0.17477519925529317
oh,2023-05-30,13,0.11121472140712288
ok,2023-05-30,13,0.3285341237021954
or,2023-05-30,4,0.0948375870757233
pa,2023-05-30,65,0.5077336029581028
ri,2023-05-30,2,0.18879305543624883
sc,2023-05-30,21,0.40786883870418905
sd,2023-05-30,6,0.6782274300041032
tn,2023-05-30,25,0.3660764830417266
tx,2023-05-30,89,0.30694014780926987
us,2023-05-30,898,0.2735807046612117
ut,2023-05-30,5,0.15595962267752728
va,2023-05-30,44,0.5154929653369643
vt,2023-05-30,0,0
wa,2023-05-30,17,0.22324673504933032
wi,2023-05-30,6,0.10304968678047703
wv,2023-05-30,6,0.33479396500398684
wy,2023-05-30,1,0.1727834901919452
ak,2023-05-31,3,0.4100909718472548
al,2023-05-31,21,0.42829303809666575
ar,2023-05-31,8,0.26509342555049964
az,2023-05-31,56,0.7693663594834089
ca,2023-05-31,40,0.10123449647467317
co,2023-05-31,5,0.0868246087335832
ct,2023-05-31,5,0.14024116431580402
dc,2023-05-31,5,0.7084671745903998
de,2023-05-31,3,0.3080828619665545
fl,2023-05-31,147,0.6844296491757954
ga,2023-05-31,36,0.3390653268688645
hi,2023-05-31,2,0.1412557067305519
ia,2023-05-31,1,0.03169501786014256
id,2023-05-31,5,0.2797883680783855
il,2023-05-31,19,0.14993898666971384
in,2023-05-31,17,0.2525170378444314
ks,2023-05-31,1,0.034325170578935194
ky,2023-05-31,5,0.1119150842060285
la,2023-05-31,14,0.3011533744020492
ma,2023-05-31,9,0.130576656985133
md,2023-05-31,7,0.11578515568141219
me,2023-05-31,4,0.2975721091613525
mi,2023-05-31,13,0.1301710838555113
mn,2023-05-31,3,0.05319496023854039
mo,2023-05-31,6,0.09776082098233983
ms,2023-05-31,12,0.40320561907350744
mt,2023-05-31,3,0.28069440052096883
nc,2023-05-31,16,0.1525540794677083
nd,2023-05-31,1,0.1312229188701182
ne,2023-05-31,6,0.3101724145061435
nh,2023-05-31,1,0.0735450400857241
nj,2023-05-31,21,0.23642817818578526
nm,2023-05-31,2,0.0953821222426817
nv,2023-05-31,4,0.12986355236552954
ny,2023-05-31,36,0.18505609332913392
oh,2023-05-31,14,0.11976969997690155
ok,2023-05-31,12,0.3032622680327958
or,2023-05-31,3,0.07112819030679247
pa,2023-05-31,62,0.48429974436003653
ri,2023-05-31,2,0.18879305543624883
sc,2023-05-31,23,0.4467134900093499
sd,2023-05-31,5,0.5651895250034195
tn,2023-05-31,23,0.33679036439838844
tx,2023-05-31,92,0.31728644492643626
us,2023-05-31,904,0.275408638099928
ut,2023-05-31,4,0.12476769814202184
va,2023-05-31,38,0.44519847006374186
vt,2023-05-31,0,0
wa,2023-05-31,21,0.2757753785903492
wi,2023-05-31,6,0.10304968678047703
wv,2023-05-31,5,0.2789949708366557
wy,2023-05-31,1,0.1727834901919452
ak,2023-06-01,3,0.4100909718472548
al,2023-06-01,23,0.4690828512487291
ar,2023-06-01,8,0.26509342555049964
az,2023-06-01,62,0.8517984694280599
ca,2023-06-01,43,0.10882708371027366
co,2023-06-01,5,0.0868246087335832
ct,2023-06-01,4,0.11219293145264322
dc,2023-06-01,3,0.4250803047542398
de,2023-06-01,3,0.3080828619665545
fl,2023-06-01,146,0.6797736651677968
ga,2023-06-01,42,0.39557621468034193
hi,2023-06-01,2,0.1412557067305519
ia,2023-06-01,0,0
id,2023-06-01,4,0.2238306944627084
il,2023-06-01,19,0.14993898666971384
in,2023-06-01,18,0.267370981247045
ks,2023-06-01,2,0.06865034115787039
ky,2023-06-01,6,0.1342981010472342
la,2023-06-01,14,0.3011533744020492
ma,2023-06-01,7,0.10155962209954787
md,2023-06-01,9,0.14886662873324422
me,2023-06-01,3,0.22317908187101437
mi,2023-06-01,13,0.1301710838555113
mn,2023-06-01,2,0.03546330682569359
mo,2023-06-01,8,0.13034776130978643
ms,2023-06-01,8,0.268803746049005
mt,2023-06-01,2,0.18712960034731255
nc,2023-06-01,14,0.13348481953424476
nd,2023-06-01,1,0.1312229188701182
ne,2023-06-01,4,0.2067816096707623
nh,2023-06-01,1,0.0735450400857241
nj,2023-06-01,24,0.270203632212326
nm,2023-06-01,2,0.0953821222426817
nv,2023-06-01,5,0.16232944045691192
ny,2023-06-01,29,0.14907296407069123
oh,2023-06-01,14,0.11976969997690155
ok,2023-06-01,12,0.3032622680327958
or,2023-06-01,3,0.07112819030679247
pa,2023-06-01,64,0.49992231675874743
ri,2023-06-01,1,0.094396527718124415
sc,2023-06-01,23,0.4467134900093499
sd,2023-06-01,4,0.4521516200027355
tn,2023-06-01,23,0.33679036439838844
tx,2023-06-01,88,0.30349138210354776
us,2023-06-01,918,0.2796738161235995
ut,2023-06-01,3,0.09357577360651637
va,2023-06-01,38,0.44519847006374186
vt,2023-06-01,0,0
wa,2023-06-01,21,0.2757753785903492
wi,2023-06-01,6,0.10304968678047703
wv,2023-06-01,4,0.22319597666932456
wy,2023-06-01,1,0.1727834901919452
ak,2023-06-02,3,0.4100909718472548
al,2023-06-02,25,0.5098726644007925
ar,2023-06-02,6,0.19882006916287473
az,2023-06-02,66,0.9067532093911606
ca,2023-06-02,49,0.12401225818147463
co,2023-06-02,5,0.0868246087335832
ct,2023-06-02,4,0.11219293145264322
dc,2023-06-02,3,0.4250803047542398
de,2023-06-02,3,0.3080828619665545
fl,2023-06-02,150,0.6983976011997912
ga,2023-06-02,46,0.4332501398879936
hi,2023-06-02,4,0.2825114134611038
ia,2023-06-02,0,0
id,2023-06-02,3,0.16787302084703132
il,2023-06-02,22,0.17361356351230026
in,2023-06-02,15,0.22280915103920418
ks,2023-06-02,4,0.13730068231574077
ky,2023-06-02,5,0.1119150842060285
la,2023-06-02,14,0.3011533744020492
ma,2023-06-02,9,0.130576656985133
md,2023-06-02,8,0.1323258922073282
me,2023-06-02,3,0.22317908187101437
mi,2023-06-02,14,0.1401842441520891
mn,2023-06-02,1,0.017731653412846795
mo,2023-06-02,8,0.13034776130978643
ms,2023-06-02,10,0.3360046825612562
mt,2023-06-02,1,0.09356480017365627
nc,2023-06-02,14,0.13348481953424476
nd,2023-06-02,1,0.1312229188701182
ne,2023-06-02,3,0.15508620725307176
nh,2023-06-02,1,0.0735450400857241
nj,2023-06-02,25,0.28146211688783956
nm,2023-06-02,2,0.0953821222426817
nv,2023-06-02,6,0.19479532854829432
ny,2023-06-02,37,0.19019654036605432
oh,2023-06-02,10,0.08554978569778683
ok,2023-06-02,12,0.3032622680327958
or,2023-06-02,3,0.07112819030679247
pa,2023-06-02,66,0.5155448891574582
ri,2023-06-02,1,0.094396527718124415
sc,2023-06-02,26,0.5049804669670912
sd,2023-06-02,4,0.4521516200027355
tn,2023-06-02,20,0.2928611864333812
tx,2023-06-02,83,0.2862475535749371
us,2023-06-02,933,0.2842436497203903
ut,2023-06-02,1,0.03119192453550546
va,2023-06-02,36,0.42176697163933446
vt,2023-06-02,0,0
wa,2023-06-02,17,0.22324673504933032
wi,2023-06-02,7,0.12022463457722321
wv,2023-06-02,5,0.2789949708366557
wy,2023-06-02,1,0.1727834901919452
ak,2023-06-03,1,0.1366969906157516
al,2023-06-03,25,0.5098726644007925
ar,2023-06-03,4,0.13254671277524982
az,2023-06-03,66,0.9067532093911606
ca,2023-06-03,47,0.11895053335774096
co,2023-06-03,5,0.0868246087335832
ct,2023-06-03,5,0.14024116431580402
dc,2023-06-03,3,0.4250803047542398
de,2023-06-03,3,0.3080828619665545
fl,2023-06-03,161,0.749613425287776
ga,2023-06-03,54,0.5085979903032968
hi,2023-06-03,7,0.4943949735569317
ia,2023-06-03,0,0
id,2023-06-03,2,0.1119153472313542
il,2023-06-03,24,0.18939661474069117
in,2023-06-03,13,0.19310126423397692
ks,2023-06-03,4,0.13730068231574077
ky,2023-06-03,5,0.1119150842060285
la,2023-06-03,14,0.3011533744020492
ma,2023-06-03,7,0.10155962209954787
md,2023-06-03,8,0.1323258922073282
me,2023-06-03,3,0.22317908187101437
mi,2023-06-03,16,0.16021056474524467
mn,2023-06-03,1,0.017731653412846795
mo,2023-06-03,8,0.13034776130978643
ms,2023-06-03,11,0.36960515081738177
mt,2023-06-03,0,0
nc,2023-06-03,14,0.13348481953424476
nd,2023-06-03,2,0.2624458377402364
ne,2023-06-03,2,0.10339080483538116
nh,2023-06-03,1,0.0735450400857241
nj,2023-06-03,27,0.30397908623886677
nm,2023-06-03,2,0.0953821222426817
nv,2023-06-03,7,0.22726121663967672
ny,2023-06-03,37,0.19019654036605432
oh,2023-06-03,6,0.05132987141867209
ok,2023-06-03,12,0.3032622680327958
or,2023-06-03,4,0.0948375870757233
pa,2023-06-03,66,0.5155448891574582
ri,2023-06-03,1,0.094396527718124415
sc,2023-06-03,27,0.5244027926196717
sd,2023-06-03,4,0.4521516200027355
tn,2023-06-03,17,0.24893200846837407
tx,2023-06-03,79,0.2724524907520485
us,2023-06-03,952,0.29003210560965875
ut,2023-06-03,0,0
va,2023-06-03,34,0.39833547321492696
vt,2023-06-03,0,0
wa,2023-06-03,19,0.24951105681983973
wi,2023-06-03,8,0.13739958237396938
wv,2023-06-03,5,0.2789949708366557
wy,2023-06-03,1,0.1727834901919452
ak,2023-06-04,1,0.1366969906157516
al,2023-06-04,25,0.5098726644007925
ar,2023-06-04,2,0.06627335638762491
az,2023-06-04,61,0.8380597844372848
ca,2023-06-04,46,0.11641967094587415
co,2023-06-04,4,0.06945968698686655
ct,2023-06-04,8,0.22438586290528645
dc,2023-06-04,3,0.4250803047542398
de,2023-06-04,2,0.20538857464436966
fl,2023-06-04,164,0.7635813773117718
ga,2023-06-04,62,0.5839458407186
hi,2023-06-04,8,0.5650228269222076
ia,2023-06-04,0,0
id,2023-06-04,2,0.1119153472313542
il,2023-06-04,22,0.17361356351230026
in,2023-06-04,15,0.22280915103920418
ks,2023-06-04,4,0.13730068231574077
ky,2023-06-04,5,0.1119150842060285
la,2023-06-04,13,0.2796424190876171
ma,2023-06-04,7,0.10155962209954787
md,2023-06-04,9,0.14886662873324422
me,2023-06-04,2,0.14878605458067626
mi,2023-06-04,18,0.18023688533840027
mn,2023-06-04,3,0.05319496023854039
mo,2023-06-04,9,0.14664123147350977
ms,2023-06-04,14,0.4704065555857586
mt,2023-06-04,0,0
nc,2023-06-04,15,0.14301944950097653
nd,2023-06-04,3,0.39366875661035455
ne,2023-06-04,1,0.05169540241769058
nh,2023-06-04,1,0.0735450400857241
nj,2023-06-04,27,0.30397908623886677
nm,2023-06-04,2,0.0953821222426817
nv,2023-06-04,8,0.2597271047310591
ny,2023-06-04,46,0.23646056369833782
oh,2023-06-04,7,0.059884849988450777
ok,2023-06-04,13,0.3285341237021954
or,2023-06-04,5,0.11854698384465413
pa,2023-06-04,69,0.5389787477555246
ri,2023-06-04,1,0.094396527718124415
sc,2023-06-04,31,0.6020920952299934
sd,2023-06-04,3,0.3391137150020516
tn,2023-06-04,17,0.24893200846837407
tx,2023-06-04,74,0.25520866222343785
us,2023-06-04,987,0.30069505066883734
ut,2023-06-04,0,0
va,2023-06-04,35,0.41005122242713066
vt,2023-06-04,0,0
wa,2023-06-04,17,0.22324673504933032
wi,2023-06-04,10,0.1717494779674617
wv,2023-06-04,5,0.2789949708366557
wy,2023-06-04,2,0.3455669803838904
ak,2023-06-05,2,0.2733939812315032
al,2023-06-05,25,0.5098726644007925
ar,2023-06-05,1,0.033136678193812455
az,2023-06-05,62,0.8517984694280599
ca,2023-06-05,46,0.11641967094587415
co,2023-06-05,4,0.06945968698686655
ct,2023-06-05,8,0.22438586290528645
dc,2023-06-05,1,0.14169343491807992
de,2023-06-05,2,0.20538857464436966
fl,2023-06-05,161,0.749613425287776
ga,2023-06-05,66,0.6216197659262516
hi,2023-06-05,7,0.4943949735569317
ia,2023-06-05,0,0
id,2023-06-05,2,0.1119153472313542
il,2023-06-05,20,0.15783051228390932
in,2023-06-05,14,0.20795520763659056
ks,2023-06-05,4,0.13730068231574077
ky,2023-06-05,8,0.1790641347296456
la,2023-06-05,15,0.3226643297164813
ma,2023-06-05,7,0.10155962209954787
md,2023-06-05,11,0.18194810178507628
me,2023-06-05,3,0.22317908187101437
mi,2023-06-05,19,0.19025004563497805
mn,2023-06-05,6,0.10638992047708078
mo,2023-06-05,6,0.09776082098233983
ms,2023-06-05,15,0.5040070238418842
mt,2023-06-05,1,0.09356480017365627
nc,2023-06-05,13,0.12395018956751298
nd,2023-06-05,3,0.39366875661035455
ne,2023-06-05,2,0.10339080483538116
nh,2023-06-05,1,0.0735450400857241
nj,2023-06-05,25,0.28146211688783956
nm,2023-06-05,2,0.0953821222426817
nv,2023-06-05,11,0.35712476900520623
ny,2023-06-05,45,0.2313201166614174
oh,2023-06-05,7,0.059884849988450777
ok,2023-06-05,12,0.3032622680327958
or,2023-06-05,4,0.0948375870757233
pa,2023-06-05,73,0.5702238925529463
ri,2023-06-05,2,0.18879305543624883
sc,2023-06-05,32,0.6215144208825738
sd,2023-06-05,2,0.22607581000136776
tn,2023-06-05,21,0.3075042457550503
tx,2023-06-05,68,0.2345160679891051
us,2023-06-05,992,0.3022183285344343
ut,2023-06-05,0,0
va,2023-06-05,33,0.38661972400272315
vt,2023-06-05,0,0
wa,2023-06-05,18,0.23637889593458503
wi,2023-06-05,11,0.1889244257642079
wv,2023-06-05,6,0.33479396500398684
wy,2023-06-05,2,0.3455669803838904
ak,2023-06-06,2,0.2733939812315032
al,2023-06-06,22,0.4486879446726974
ar,2023-06-06,1,0.033136678193812455
az,2023-06-06,61,0.8380597844372848
ca,2023-06-06,48,0.1214813957696078
co,2023-06-06,4,0.06945968698686655
ct,2023-06-06,6,0.16828939717896485
dc,2023-06-06,1,0.14169343491807992
de,2023-06-06,0,0
fl,2023-06-06,167,0.7775493293357676
ga,2023-06-06,61,0.5745273594166871
hi,2023-06-06,8,0.5650228269222076
ia,2023-06-06,1,0.03169501786014256
id,2023-06-06,2,0.1119153472313542
il,2023-06-06,24,0.18939661474069117
in,2023-06-06,14,0.20795520763659056
ks,2023-06-06,4,0.13730068231574077
ky,2023-06-06,10,0.223830168412057
la,2023-06-06,15,0.3226643297164813
ma,2023-06-06,7,0.10155962209954787
md,2023-06-06,8,0.1323258922073282
me,2023-06-06,2,0.14878605458067626
mi,2023-06-06,17,0.17022372504182245
mn,2023-06-06,5,0.08865826706423398
mo,2023-06-06,6,0.09776082098233983
ms,2023-06-06,13,0.43680608732963305
mt,2023-06-06,1,0.09356480017365627
nc,2023-06-06,12,0.11441555960078123
nd,2023-06-06,3,0.39366875661035455
ne,2023-06-06,2,0.10339080483538116
nh,2023-06-06,0,0
nj,2023-06-06,22,0.24768666286129884
nm,2023-06-06,2,0.0953821222426817
nv,2023-06-06,10,0.32465888091382383
ny,2023-06-06,43,0.22103922258757666
oh,2023-06-06,5,0.042774892848893416
ok,2023-06-06,11,0.27799041236339617
or,2023-06-06,4,0.0948375870757233
pa,2023-06-06,72,0.5624126063535909
ri,2023-06-06,2,0.18879305543624883
sc,2023-06-06,29,0.5632474439248325
sd,2023-06-06,2,0.22607581000136776
tn,2023-06-06,19,0.2782181271117122
tx,2023-06-06,70,0.24141359940054932
us,2023-06-06,961,0.2927740057677332
ut,2023-06-06,1,0.03119192453550546
va,2023-06-06,28,0.32804097794170456
vt,2023-06-06,0,0
wa,2023-06-06,22,0.2889075394756039
wi,2023-06-06,9,0.15457453017071554
wv,2023-06-06,6,0.33479396500398684
wy,2023-06-06,1,0.1727834901919452
ak,2023-06-07,2,0.2733939812315032
al,2023-06-07,18,0.3671083183685706
ar,2023-06-07,1,0.033136678193812455
az,2023-06-07,58,0.7968437294649594
ca,2023-06-07,48,0.1214813957696078
co,2023-06-07,4,0.06945968698686655
ct,2023-06-07,7,0.19633763004212562
dc,2023-06-07,1,0.14169343491807992
de,2023-06-07,0,0
fl,2023-06-07,174,0.8101412173917578
ga,2023-06-07,58,0.5462719155109483
hi,2023-06-07,8,0.5650228269222076
ia,2023-06-07,2,0.06339003572028512
id,2023-06-07,0,0
il,2023-06-07,25,0.19728814035488665
in,2023-06-07,15,0.22280915103920418
ks,2023-06-07,4,0.13730068231574077
ky,2023-06-07,11,0.24621318525326272
la,2023-06-07,13,0.2796424190876171
ma,2023-06-07,8,0.11606813954234041
md,2023-06-07,7,0.11578515568141219
me,2023-06-07,2,0.14878605458067626
mi,2023-06-07,16,0.16021056474524467
mn,2023-06-07,5,0.08865826706423398
mo,2023-06-07,11,0.17922817180095635
ms,2023-06-07,16,0.53760749209801
mt,2023-06-07,1,0.09356480017365627
nc,2023-06-07,11,0.10488092963404946
nd,2023-06-07,3,0.39366875661035455
ne,2023-06-07,1,0.05169540241769058
nh,2023-06-07,0,0
nj,2023-06-07,19,0.21391120883475812
nm,2023-06-07,2,0.0953821222426817
nv,2023-06-07,11,0.35712476900520623
ny,2023-06-07,41,0.21075832851373588
oh,2023-06-07,6,0.05132987141867209
ok,2023-06-07,11,0.27799041236339617
or,2023-06-07,4,0.0948375870757233
pa,2023-06-07,68,0.5311674615561691
ri,2023-06-07,1,0.094396527718124415
sc,2023-06-07,26,0.5049804669670912
sd,2023-06-07,2,0.22607581000136776
tn,2023-06-07,27,0.3953626016850647
tx,2023-06-07,70,0.24141359940054932
us,2023-06-07,955,0.29094607232901687
ut,2023-06-07,1,0.03119192453550546
va,2023-06-07,25,0.2928937303050933
vt,2023-06-07,0,0
wa,2023-06-07,27,0.3545683439018775
wi,2023-06-07,9,0.15457453017071554
wv,2023-06-07,7,0.39059295917131803
wy,2023-06-07,1,0.1727834901919452
ak,2023-06-08,2,0.2733939812315032
al,2023-06-08,16,0.32631850521650724
ar,2023-06-08,0,0
az,2023-06-08,62,0.8517984694280599
ca,2023-06-08,47,0.11895053335774096
co,2023-06-08,3,0.05209476524014992
ct,2023-06-08,7,0.19633763004212562
dc,2023-06-08,1,0.14169343491807992
de,2023-06-08,0,0
fl,2023-06-08,169,0.7868612973517647
ga,2023-06-08,59,0.5556903968128613
hi,2023-06-08,8,0.5650228269222076
ia,2023-06-08,4,0.12678007144057024
id,2023-06-08,1,0.0559576736156771
il,2023-06-08,22,0.17361356351230026
in,2023-06-08,13,0.19310126423397692
ks,2023-06-08,4,0.13730068231574077
ky,2023-06-08,11,0.24621318525326272
la,2023-06-08,14,0.3011533744020492
ma,2023-06-08,13,0.1886107267563032
md,2023-06-08,6,0.09924441915549614
me,2023-06-08,2,0.14878605458067626
mi,2023-06-08,16,0.16021056474524467
mn,2023-06-08,5,0.08865826706423398
mo,2023-06-08,9,0.14664123147350977
ms,2023-06-08,17,0.5712079603541355
mt,2023-06-08,1,0.09356480017365627
nc,2023-06-08,12,0.11441555960078123
nd,2023-06-08,3,0.39366875661035455
ne,2023-06-08,1,0.05169540241769058
nh,2023-06-08,0,0
nj,2023-06-08,14,0.15761878545719019
nm,2023-06-08,2,0.0953821222426817
nv,2023-06-08,11,0.35712476900520623
ny,2023-06-08,38,0.1953369874029747
oh,2023-06-08,8,0.06843982855822946
ok,2023-06-08,11,0.27799041236339617
or,2023-06-08,6,0.14225638061358495
pa,2023-06-08,65,0.5077336029581028
ri,2023-06-08,1,0.094396527718124415
sc,2023-06-08,25,0.48555814131451075
sd,2023-06-08,1,0.11303790500068388
tn,2023-06-08,26,0.38071954236339567
tx,2023-06-08,74,0.25520866222343785
us,2023-06-08,945,0.287899516597823
ut,2023-06-08,1,0.03119192453550546
va,2023-06-08,23,0.2694622318806859
vt,2023-06-08,0,0
wa,2023-06-08,31,0.4070969874428964
wi,2023-06-08,10,0.1717494779674617
wv,2023-06-08,7,0.39059295917131803
wy,2023-06-08,1,0.1727834901919452
ak,2023-06-09,2,0.2733939812315032
al,2023-06-09,14,0.2855286920644438
ar,2023-06-09,1,0.033136678193812455
az,2023-06-09,61,0.8380597844372848
ca,2023-06-09,43,0.10882708371027366
co,2023-06-09,3,0.05209476524014992
ct,2023-06-09,6,0.16828939717896485
dc,2023-06-09,1,0.14169343491807992
de,2023-06-09,0,0
fl,2023-06-09,166,0.772893345327769
ga,2023-06-09,55,0.5180164716052096
hi,2023-06-09,6,0.42376712019165574
ia,2023-06-09,4,0.12678007144057024
id,2023-06-09,1,0.0559576736156771
il,2023-06-09,21,0.16572203789810477
in,2023-06-09,13,0.19310126423397692
ks,2023-06-09,4,0.13730068231574077
ky,2023-06-09,10,0.223830168412057
la,2023-06-09,14,0.3011533744020492
ma,2023-06-09,11,0.15959369187071806
md,2023-06-09,5,0.08270368262958014
me,2023-06-09,1,0.07439302729033813
mi,2023-06-09,14,0.1401842441520891
mn,2023-06-09,5,0.08865826706423398
mo,2023-06-09,9,0.14664123147350977
ms,2023-06-09,17,0.5712079603541355
