MMWR_week,MMWR_year,location,location_name,geo_value,true_value,target_end_date
3,2023,09,Connecticut,ct,621,2023-01-15
3,2023,10,Delaware,de,109,2023-01-15
3,2023,11,District of Columbia,dc,147,2023-01-15
3,2023,12,Florida,fl,2750,2023-01-15
3,2023,13,Georgia,ga,1042,2023-01-15
3,2023,15,Hawaii,hi,150,2023-01-15
3,2023,16,Idaho,id,101,2023-01-15
3,2023,17,Illinois,il,1228,2023-01-15
3,2023,18,Indiana,in,502,2023-01-15
3,2023,19,Iowa,ia,208,2023-01-15
3,2023,20,Kansas,ks,216,2023-01-15
3,2023,21,Kentucky,ky,413,2023-01-15
3,2023,22,Louisiana,la,514,2023-01-15
3,2023,23,Maine,me,102,2023-01-15
3,2023,24,Maryland,md,608,2023-01-15
3,2023,25,Massachusetts,ma,980,2023-01-15
3,2023,26,Michigan,mi,690,2023-01-15
3,2023,27,Minnesota,mn,382,2023-01-15
3,2023,28,Mississippi,ms,273,2023-01-15
3,2023,29,Missouri,mo,568,2023-01-15
3,2023,30,Montana,mt,71,2023-01-15
3,2023,31,Nebraska,ne,123,2023-01-15
3,2023,32,Nevada,nv,196,2023-01-15
3,2023,33,New Hampshire,nh,113,2023-01-15
3,2023,34,New Jersey,nj,1471,2023-01-15
3,2023,35,New Mexico,nm,107,2023-01-15
3,2023,36,New York,ny,2656,2023-01-15
3,2023,37,North Carolina,nc,1068,2023-01-15
3,2023,38,North Dakota,nd,54,2023-01-15
3,2023,39,Ohio,oh,1054,2023-01-15
3,2023,40,Oklahoma,ok,400,2023-01-15
3,2023,41,Oregon,or,235,2023-01-15
3,2023,42,Pennsylvania,pa,1323,2023-01-15
3,2023,44,Rhode Island,ri,105,2023-01-15
3,2023,45,South Carolina,sc,510,2023-01-15
3,2023,46,South Dakota,sd,50,2023-01-15
3,2023,47,Tennessee,tn,558,2023-01-15
3,2023,48,Texas,tx,2811,2023-01-15
3,2023,49,Utah,ut,122,2023-01-15
3,2023,50,Vermont,vt,41,2023-01-15
3,2023,51,Virginia,va,891,2023-01-15
3,2023,53,Washington,wa,406,2023-01-15
3,2023,54,West Virginia,wv,239,2023-01-15
3,2023,55,Wisconsin,wi,570,2023-01-15
3,2023,56,Wyoming,wy,21,2023-01-15
3,2023,60,American Samoa,as,0,2023-01-15
3,2023,72,Puerto Rico,pr,154,2023-01-15
3,2023,78,Virgin Islands,NA,7,2023-01-15
3,2023,US,United States,us,31561,2023-01-15
3,2024,01,Alabama,al,372,2024-01-14
3,2024,02,Alaska,ak,48,2024-01-14
3,2024,04,Arizona,az,487,2024-01-14
3,2024,05,Arkansas,ar,248,2024-01-14
3,2024,06,California,ca,3085,2024-01-14
3,2024,08,Colorado,co,342,2024-01-14
3,2024,09,Connecticut,ct,361,2024-01-14
3,2024,10,Delaware,de,79,2024-01-14
3,2024,11,District of Columbia,dc,75,2024-01-14
3,2024,12,Florida,fl,1995,2024-01-14
3,2024,13,Georgia,ga,874,2024-01-14
3,2024,15,Hawaii,hi,117,2024-01-14
3,2024,16,Idaho,id,99,2024-01-14
3,2024,17,Illinois,il,993,2024-01-14
3,2024,18,Indiana,in,486,2024-01-14
3,2024,19,Iowa,ia,220,2024-01-14
3,2024,20,Kansas,ks,155,2024-01-14
3,2024,21,Kentucky,ky,355,2024-01-14
3,2024,22,Louisiana,la,332,2024-01-14
3,2024,23,Maine,me,75,2024-01-14
3,2024,24,Maryland,md,417,2024-01-14
3,2024,25,Massachusetts,ma,742,2024-01-14
3,2024,26,Michigan,mi,731,2024-01-14
3,2024,27,Minnesota,mn,342,2024-01-14
3,2024,28,Mississippi,ms,160,2024-01-14
3,2024,29,Missouri,mo,522,2024-01-14
3,2024,30,Montana,mt,59,2024-01-14
3,2024,31,Nebraska,ne,102,2024-01-14
3,2024,32,Nevada,nv,206,2024-01-14
3,2024,33,New Hampshire,nh,77,2024-01-14
3,2024,34,New Jersey,nj,1020,2024-01-14
3,2024,35,New Mexico,nm,66,2024-01-14
3,2024,36,New York,ny,2276,2024-01-14
3,2024,37,North Carolina,nc,667,2024-01-14
3,2024,38,North Dakota,nd,54,2024-01-14
3,2024,39,Ohio,oh,902,2024-01-14
3,2024,40,Oklahoma,ok,261,2024-01-14
3,2024,41,Oregon,or,245,2024-01-14
3,2024,42,Pennsylvania,pa,1041,2024-01-14
3,2024,44,Rhode Island,ri,82,2024-01-14
3,2024,45,South Carolina,sc,387,2024-01-14
3,2024,46,South Dakota,sd,80,2024-01-14
3,2024,47,Tennessee,tn,394,2024-01-14
3,2024,48,Texas,tx,1825,2024-01-14
3,2024,49,Utah,ut,157,2024-01-14
3,2024,50,Vermont,vt,37,2024-01-14
3,2024,51,Virginia,va,676,2024-01-14
3,2024,53,Washington,wa,385,2024-01-14
3,2024,54,West Virginia,wv,178,2024-01-14
3,2024,55,Wisconsin,wi,371,2024-01-14
3,2024,56,Wyoming,wy,29,2024-01-14
3,2024,60,American Samoa,as,0,2024-01-14
3,2024,72,Puerto Rico,pr,219,2024-01-14
3,2024,78,Virgin Islands,NA,0,2024-01-14
3,2024,US,United States,us,25508,2024-01-14
4,2021,01,Alabama,al,1829,2021-01-24
4,2021,02,Alaska,ak,27,2021-01-24
4,2021,04,Arizona,az,3027,2021-01-24
4,2021,05,Arkansas,ar,864,2021-01-24
4,2021,06,California,ca,10265,2021-01-24
4,2021,08,Colorado,co,694,2021-01-24
4,2021,09,Connecticut,ct,855,2021-01-24
4,2021,10,Delaware,de,263,2021-01-24
4,2021,11,District of Columbia,dc,203,2021-01-24
4,2021,12,Florida,fl,6479,2021-01-24
4,2021,13,Georgia,ga,3950,2021-01-24
4,2021,15,Hawaii,hi,50,2021-01-24
4,2021,16,Idaho,id,171,2021-01-24
4,2021,17,Illinois,il,2003,2021-01-24
4,2021,18,Indiana,in,1331,2021-01-24
4,2021,19,Iowa,ia,375,2021-01-24
4,2021,20,Kansas,ks,566,2021-01-24
4,2021,21,Kentucky,ky,2517,2021-01-24
4,2021,22,Louisiana,la,1191,2021-01-24
4,2021,23,Maine,me,97,2021-01-24
4,2021,24,Maryland,md,1322,2021-01-24
4,2021,25,Massachusetts,ma,1461,2021-01-24
4,2021,26,Michigan,mi,1117,2021-01-24
4,2021,27,Minnesota,mn,395,2021-01-24
4,2021,28,Mississippi,ms,633,2021-01-24
4,2021,29,Missouri,mo,1142,2021-01-24
4,2021,30,Montana,mt,181,2021-01-24
4,2021,31,Nebraska,ne,211,2021-01-24
4,2021,32,Nevada,nv,802,2021-01-24
4,2021,33,New Hampshire,nh,160,2021-01-24
4,2021,34,New Jersey,nj,2361,2021-01-24
4,2021,35,New Mexico,nm,591,2021-01-24
4,2021,36,New York,ny,5987,2021-01-24
4,2021,37,North Carolina,nc,2320,2021-01-24
4,2021,38,North Dakota,nd,71,2021-01-24
4,2021,39,Ohio,oh,2588,2021-01-24
4,2021,40,Oklahoma,ok,1737,2021-01-24
4,2021,41,Oregon,or,303,2021-01-24
4,2021,42,Pennsylvania,pa,2961,2021-01-24
4,2021,44,Rhode Island,ri,182,2021-01-24
4,2021,45,South Carolina,sc,1487,2021-01-24
4,2021,46,South Dakota,sd,80,2021-01-24
4,2021,47,Tennessee,tn,1259,2021-01-24
4,2021,48,Texas,tx,9836,2021-01-24
4,2021,49,Utah,ut,498,2021-01-24
4,2021,50,Vermont,vt,72,2021-01-24
4,2021,51,Virginia,va,1754,2021-01-24
4,2021,53,Washington,wa,578,2021-01-24
4,2021,54,West Virginia,wv,378,2021-01-24
4,2021,55,Wisconsin,wi,1107,2021-01-24
4,2021,56,Wyoming,wy,63,2021-01-24
4,2021,72,Puerto Rico,pr,126,2021-01-24
4,2021,78,Virgin Islands,NA,4,2021-01-24
4,2021,US,United States,us,80524,2021-01-24
4,2022,01,Alabama,al,2974,2022-01-23
4,2022,02,Alaska,ak,156,2022-01-23
4,2022,04,Arizona,az,3662,2022-01-23
4,2022,05,Arkansas,ar,1924,2022-01-23
4,2022,06,California,ca,12932,2022-01-23
4,2022,08,Colorado,co,2115,2022-01-23
4,2022,09,Connecticut,ct,1096,2022-01-23
4,2022,10,Delaware,de,407,2022-01-23
4,2022,11,District of Columbia,dc,237,2022-01-23
4,2022,12,Florida,fl,10493,2022-01-23
4,2022,13,Georgia,ga,4605,2022-01-23
4,2022,15,Hawaii,hi,325,2022-01-23
4,2022,16,Idaho,id,587,2022-01-23
4,2022,17,Illinois,il,3475,2022-01-23
4,2022,18,Indiana,in,2478,2022-01-23
4,2022,19,Iowa,ia,958,2022-01-23
4,2022,20,Kansas,ks,1210,2022-01-23
4,2022,21,Kentucky,ky,2199,2022-01-23
4,2022,22,Louisiana,la,2111,2022-01-23
4,2022,23,Maine,me,250,2022-01-23
4,2022,24,Maryland,md,1384,2022-01-23
4,2022,25,Massachusetts,ma,1908,2022-01-23
4,2022,26,Michigan,mi,2834,2022-01-23
4,2022,27,Minnesota,mn,1322,2022-01-23
4,2022,28,Mississippi,ms,1262,2022-01-23
4,2022,29,Missouri,mo,2796,2022-01-23
4,2022,30,Montana,mt,534,2022-01-23
4,2022,31,Nebraska,ne,599,2022-01-23
4,2022,32,Nevada,nv,1320,2022-01-23
4,2022,33,New Hampshire,nh,322,2022-01-23
4,2022,34,New Jersey,nj,2650,2022-01-23
4,2022,35,New Mexico,nm,671,2022-01-23
4,2022,36,New York,ny,5588,2022-01-23
4,2022,37,North Carolina,nc,4282,2022-01-23
4,2022,38,North Dakota,nd,300,2022-01-23
4,2022,39,Ohio,oh,4558,2022-01-23
4,2022,40,Oklahoma,ok,3479,2022-01-23
4,2022,41,Oregon,or,924,2022-01-23
4,2022,42,Pennsylvania,pa,4004,2022-01-23
4,2022,44,Rhode Island,ri,247,2022-01-23
4,2022,45,South Carolina,sc,2719,2022-01-23
4,2022,46,South Dakota,sd,406,2022-01-23
4,2022,47,Tennessee,tn,2975,2022-01-23
4,2022,48,Texas,tx,13194,2022-01-23
4,2022,49,Utah,ut,1133,2022-01-23
4,2022,50,Vermont,vt,129,2022-01-23
4,2022,51,Virginia,va,2586,2022-01-23
4,2022,53,Washington,wa,1711,2022-01-23
4,2022,54,West Virginia,wv,978,2022-01-23
4,2022,55,Wisconsin,wi,1893,2022-01-23
4,2022,56,Wyoming,wy,201,2022-01-23
4,2022,60,American Samoa,as,0,2022-01-23
4,2022,72,Puerto Rico,pr,371,2022-01-23
4,2022,78,Virgin Islands,NA,19,2022-01-23
4,2022,US,United States,us,123493,2022-01-23
4,2023,01,Alabama,al,481,2023-01-22
4,2023,02,Alaska,ak,44,2023-01-22
4,2023,04,Arizona,az,384,2023-01-22
4,2023,05,Arkansas,ar,209,2023-01-22
4,2023,06,California,ca,2821,2023-01-22
4,2023,08,Colorado,co,268,2023-01-22
4,2023,09,Connecticut,ct,540,2023-01-22
4,2023,10,Delaware,de,105,2023-01-22
4,2023,11,District of Columbia,dc,110,2023-01-22
4,2023,12,Florida,fl,2495,2023-01-22
4,2023,13,Georgia,ga,917,2023-01-22
4,2023,15,Hawaii,hi,91,2023-01-22
4,2023,16,Idaho,id,89,2023-01-22
4,2023,17,Illinois,il,1061,2023-01-22
4,2023,18,Indiana,in,457,2023-01-22
4,2023,19,Iowa,ia,173,2023-01-22
4,2023,20,Kansas,ks,183,2023-01-22
4,2023,21,Kentucky,ky,398,2023-01-22
4,2023,22,Louisiana,la,425,2023-01-22
4,2023,23,Maine,me,85,2023-01-22
4,2023,24,Maryland,md,523,2023-01-22
4,2023,25,Massachusetts,ma,857,2023-01-22
4,2023,26,Michigan,mi,649,2023-01-22
4,2023,27,Minnesota,mn,407,2023-01-22
4,2023,28,Mississippi,ms,191,2023-01-22
4,2023,29,Missouri,mo,488,2023-01-22
4,2023,30,Montana,mt,63,2023-01-22
4,2023,31,Nebraska,ne,94,2023-01-22
4,2023,32,Nevada,nv,145,2023-01-22
4,2023,33,New Hampshire,nh,67,2023-01-22
4,2023,34,New Jersey,nj,1235,2023-01-22
4,2023,35,New Mexico,nm,110,2023-01-22
4,2023,36,New York,ny,2482,2023-01-22
4,2023,37,North Carolina,nc,948,2023-01-22
4,2023,38,North Dakota,nd,47,2023-01-22
4,2023,39,Ohio,oh,956,2023-01-22
4,2023,40,Oklahoma,ok,389,2023-01-22
4,2023,41,Oregon,or,239,2023-01-22
4,2023,42,Pennsylvania,pa,1325,2023-01-22
4,2023,44,Rhode Island,ri,102,2023-01-22
4,2023,45,South Carolina,sc,423,2023-01-22
4,2023,46,South Dakota,sd,70,2023-01-22
4,2023,47,Tennessee,tn,491,2023-01-22
4,2023,48,Texas,tx,2628,2023-01-22
4,2023,49,Utah,ut,138,2023-01-22
4,2023,50,Vermont,vt,53,2023-01-22
4,2023,51,Virginia,va,753,2023-01-22
4,2023,53,Washington,wa,389,2023-01-22
4,2023,54,West Virginia,wv,206,2023-01-22
4,2023,55,Wisconsin,wi,513,2023-01-22
4,2023,56,Wyoming,wy,16,2023-01-22
4,2023,60,American Samoa,as,0,2023-01-22
4,2023,72,Puerto Rico,pr,150,2023-01-22
4,2023,78,Virgin Islands,NA,6,2023-01-22
4,2023,US,United States,us,28489,2023-01-22
4,2024,01,Alabama,al,403,2024-01-21
4,2024,02,Alaska,ak,34,2024-01-21
4,2024,04,Arizona,az,462,2024-01-21
4,2024,05,Arkansas,ar,237,2024-01-21
4,2024,06,California,ca,2552,2024-01-21
4,2024,08,Colorado,co,265,2024-01-21
4,2024,09,Connecticut,ct,337,2024-01-21
4,2024,10,Delaware,de,68,2024-01-21
4,2024,11,District of Columbia,dc,63,2024-01-21
4,2024,12,Florida,fl,2047,2024-01-21
4,2024,13,Georgia,ga,878,2024-01-21
4,2024,15,Hawaii,hi,109,2024-01-21
4,2024,16,Idaho,id,96,2024-01-21
4,2024,17,Illinois,il,801,2024-01-21
4,2024,18,Indiana,in,367,2024-01-21
4,2024,19,Iowa,ia,183,2024-01-21
4,2024,20,Kansas,ks,129,2024-01-21
4,2024,21,Kentucky,ky,313,2024-01-21
4,2024,22,Louisiana,la,338,2024-01-21
4,2024,23,Maine,me,54,2024-01-21
4,2024,24,Maryland,md,401,2024-01-21
4,2024,25,Massachusetts,ma,590,2024-01-21
4,2024,26,Michigan,mi,640,2024-01-21
4,2024,27,Minnesota,mn,282,2024-01-21
4,2024,28,Mississippi,ms,153,2024-01-21
4,2024,29,Missouri,mo,449,2024-01-21
4,2024,30,Montana,mt,52,2024-01-21
4,2024,31,Nebraska,ne,93,2024-01-21
4,2024,32,Nevada,nv,172,2024-01-21
4,2024,33,New Hampshire,nh,73,2024-01-21
4,2024,34,New Jersey,nj,886,2024-01-21
4,2024,35,New Mexico,nm,67,2024-01-21
4,2024,36,New York,ny,1995,2024-01-21
4,2024,37,North Carolina,nc,685,2024-01-21
4,2024,38,North Dakota,nd,42,2024-01-21
4,2024,39,Ohio,oh,819,2024-01-21
4,2024,40,Oklahoma,ok,271,2024-01-21
4,2024,41,Oregon,or,203,2024-01-21
4,2024,42,Pennsylvania,pa,1067,2024-01-21
4,2024,44,Rhode Island,ri,80,2024-01-21
4,2024,45,South Carolina,sc,457,2024-01-21
4,2024,46,South Dakota,sd,70,2024-01-21
4,2024,47,Tennessee,tn,422,2024-01-21
4,2024,48,Texas,tx,1958,2024-01-21
4,2024,49,Utah,ut,136,2024-01-21
4,2024,50,Vermont,vt,46,2024-01-21
4,2024,51,Virginia,va,633,2024-01-21
4,2024,53,Washington,wa,373,2024-01-21
4,2024,54,West Virginia,wv,139,2024-01-21
4,2024,55,Wisconsin,wi,320,2024-01-21
4,2024,56,Wyoming,wy,19,2024-01-21
4,2024,60,American Samoa,as,0,2024-01-21
4,2024,72,Puerto Rico,pr,195,2024-01-21
4,2024,78,Virgin Islands,NA,0,2024-01-21
4,2024,US,United States,us,23524,2024-01-21
5,2021,01,Alabama,al,1556,2021-01-31
5,2021,02,Alaska,ak,27,2021-01-31
5,2021,04,Arizona,az,2300,2021-01-31
5,2021,05,Arkansas,ar,741,2021-01-31
5,2021,06,California,ca,8324,2021-01-31
5,2021,08,Colorado,co,605,2021-01-31
5,2021,09,Connecticut,ct,788,2021-01-31
5,2021,10,Delaware,de,232,2021-01-31
5,2021,11,District of Columbia,dc,232,2021-01-31
5,2021,12,Florida,fl,5768,2021-01-31
5,2021,13,Georgia,ga,3606,2021-01-31
5,2021,15,Hawaii,hi,30,2021-01-31
5,2021,16,Idaho,id,161,2021-01-31
5,2021,17,Illinois,il,1629,2021-01-31
5,2021,18,Indiana,in,1242,2021-01-31
5,2021,19,Iowa,ia,356,2021-01-31
5,2021,20,Kansas,ks,503,2021-01-31
5,2021,21,Kentucky,ky,2215,2021-01-31
5,2021,22,Louisiana,la,1010,2021-01-31
5,2021,23,Maine,me,83,2021-01-31
5,2021,24,Maryland,md,1208,2021-01-31
5,2021,25,Massachusetts,ma,1282,2021-01-31
5,2021,26,Michigan,mi,1014,2021-01-31
5,2021,27,Minnesota,mn,373,2021-01-31
5,2021,28,Mississippi,ms,504,2021-01-31
5,2021,29,Missouri,mo,920,2021-01-31
5,2021,30,Montana,mt,156,2021-01-31
5,2021,31,Nebraska,ne,186,2021-01-31
5,2021,32,Nevada,nv,688,2021-01-31
5,2021,33,New Hampshire,nh,138,2021-01-31
5,2021,34,New Jersey,nj,2311,2021-01-31
5,2021,35,New Mexico,nm,432,2021-01-31
5,2021,36,New York,ny,5623,2021-01-31
5,2021,37,North Carolina,nc,1843,2021-01-31
5,2021,38,North Dakota,nd,60,2021-01-31
5,2021,39,Ohio,oh,2152,2021-01-31
5,2021,40,Oklahoma,ok,1469,2021-01-31
5,2021,41,Oregon,or,263,2021-01-31
5,2021,42,Pennsylvania,pa,2487,2021-01-31
5,2021,44,Rhode Island,ri,152,2021-01-31
5,2021,45,South Carolina,sc,1255,2021-01-31
5,2021,46,South Dakota,sd,75,2021-01-31
5,2021,47,Tennessee,tn,1074,2021-01-31
5,2021,48,Texas,tx,8269,2021-01-31
5,2021,49,Utah,ut,396,2021-01-31
5,2021,50,Vermont,vt,49,2021-01-31
5,2021,51,Virginia,va,1587,2021-01-31
5,2021,53,Washington,wa,481,2021-01-31
5,2021,54,West Virginia,wv,376,2021-01-31
5,2021,55,Wisconsin,wi,885,2021-01-31
5,2021,56,Wyoming,wy,60,2021-01-31
5,2021,72,Puerto Rico,pr,132,2021-01-31
5,2021,78,Virgin Islands,NA,0,2021-01-31
5,2021,US,United States,us,69308,2021-01-31
5,2022,01,Alabama,al,2241,2022-01-30
5,2022,02,Alaska,ak,124,2022-01-30
5,2022,04,Arizona,az,3004,2022-01-30
5,2022,05,Arkansas,ar,1595,2022-01-30
5,2022,06,California,ca,9736,2022-01-30
5,2022,08,Colorado,co,1208,2022-01-30
5,2022,09,Connecticut,ct,746,2022-01-30
5,2022,10,Delaware,de,272,2022-01-30
5,2022,11,District of Columbia,dc,129,2022-01-30
5,2022,12,Florida,fl,8100,2022-01-30
5,2022,13,Georgia,ga,3726,2022-01-30
5,2022,15,Hawaii,hi,244,2022-01-30
5,2022,16,Idaho,id,500,2022-01-30
5,2022,17,Illinois,il,2550,2022-01-30
5,2022,18,Indiana,in,2049,2022-01-30
5,2022,19,Iowa,ia,764,2022-01-30
5,2022,20,Kansas,ks,869,2022-01-30
5,2022,21,Kentucky,ky,1717,2022-01-30
5,2022,22,Louisiana,la,1713,2022-01-30
5,2022,23,Maine,me,269,2022-01-30
5,2022,24,Maryland,md,982,2022-01-30
5,2022,25,Massachusetts,ma,1280,2022-01-30
5,2022,26,Michigan,mi,2210,2022-01-30
5,2022,27,Minnesota,mn,995,2022-01-30
5,2022,28,Mississippi,ms,988,2022-01-30
5,2022,29,Missouri,mo,2120,2022-01-30
5,2022,30,Montana,mt,526,2022-01-30
5,2022,31,Nebraska,ne,529,2022-01-30
5,2022,32,Nevada,nv,990,2022-01-30
5,2022,33,New Hampshire,nh,273,2022-01-30
5,2022,34,New Jersey,nj,1633,2022-01-30
5,2022,35,New Mexico,nm,657,2022-01-30
5,2022,36,New York,ny,4034,2022-01-30
5,2022,37,North Carolina,nc,3232,2022-01-30
5,2022,38,North Dakota,nd,237,2022-01-30
5,2022,39,Ohio,oh,3174,2022-01-30
5,2022,40,Oklahoma,ok,2825,2022-01-30
5,2022,41,Oregon,or,851,2022-01-30
5,2022,42,Pennsylvania,pa,2934,2022-01-30
5,2022,44,Rhode Island,ri,155,2022-01-30
5,2022,45,South Carolina,sc,1837,2022-01-30
5,2022,46,South Dakota,sd,317,2022-01-30
5,2022,47,Tennessee,tn,2430,2022-01-30
5,2022,48,Texas,tx,10202,2022-01-30
5,2022,49,Utah,ut,969,2022-01-30
5,2022,50,Vermont,vt,99,2022-01-30
5,2022,51,Virginia,va,1986,2022-01-30
5,2022,53,Washington,wa,1416,2022-01-30
5,2022,54,West Virginia,wv,834,2022-01-30
5,2022,55,Wisconsin,wi,1529,2022-01-30
5,2022,56,Wyoming,wy,194,2022-01-30
5,2022,60,American Samoa,as,0,2022-01-30
5,2022,72,Puerto Rico,pr,161,2022-01-30
5,2022,78,Virgin Islands,NA,5,2022-01-30
5,2022,US,United States,us,94160,2022-01-30
5,2023,01,Alabama,al,462,2023-01-29
5,2023,02,Alaska,ak,46,2023-01-29
5,2023,04,Arizona,az,369,2023-01-29
5,2023,05,Arkansas,ar,174,2023-01-29
5,2023,06,California,ca,2827,2023-01-29
5,2023,08,Colorado,co,282,2023-01-29
5,2023,09,Connecticut,ct,476,2023-01-29
5,2023,10,Delaware,de,138,2023-01-29
5,2023,11,District of Columbia,dc,103,2023-01-29
5,2023,12,Florida,fl,2261,2023-01-29
5,2023,13,Georgia,ga,1007,2023-01-29
5,2023,15,Hawaii,hi,92,2023-01-29
5,2023,16,Idaho,id,84,2023-01-29
5,2023,17,Illinois,il,965,2023-01-29
5,2023,18,Indiana,in,391,2023-01-29
5,2023,19,Iowa,ia,161,2023-01-29
5,2023,20,Kansas,ks,214,2023-01-29
5,2023,21,Kentucky,ky,419,2023-01-29
5,2023,22,Louisiana,la,427,2023-01-29
5,2023,23,Maine,me,93,2023-01-29
5,2023,24,Maryland,md,442,2023-01-29
5,2023,25,Massachusetts,ma,771,2023-01-29
5,2023,26,Michigan,mi,606,2023-01-29
5,2023,27,Minnesota,mn,356,2023-01-29
5,2023,28,Mississippi,ms,170,2023-01-29
5,2023,29,Missouri,mo,490,2023-01-29
5,2023,30,Montana,mt,76,2023-01-29
5,2023,31,Nebraska,ne,68,2023-01-29
5,2023,32,Nevada,nv,129,2023-01-29
5,2023,33,New Hampshire,nh,99,2023-01-29
5,2023,34,New Jersey,nj,1118,2023-01-29
5,2023,35,New Mexico,nm,80,2023-01-29
5,2023,36,New York,ny,2247,2023-01-29
5,2023,37,North Carolina,nc,769,2023-01-29
5,2023,38,North Dakota,nd,68,2023-01-29
5,2023,39,Ohio,oh,909,2023-01-29
5,2023,40,Oklahoma,ok,360,2023-01-29
5,2023,41,Oregon,or,224,2023-01-29
5,2023,42,Pennsylvania,pa,1192,2023-01-29
5,2023,44,Rhode Island,ri,107,2023-01-29
5,2023,45,South Carolina,sc,390,2023-01-29
5,2023,46,South Dakota,sd,84,2023-01-29
5,2023,47,Tennessee,tn,511,2023-01-29
5,2023,48,Texas,tx,2166,2023-01-29
5,2023,49,Utah,ut,109,2023-01-29
5,2023,50,Vermont,vt,47,2023-01-29
5,2023,51,Virginia,va,696,2023-01-29
5,2023,53,Washington,wa,371,2023-01-29
5,2023,54,West Virginia,wv,210,2023-01-29
5,2023,55,Wisconsin,wi,508,2023-01-29
5,2023,56,Wyoming,wy,17,2023-01-29
5,2023,60,American Samoa,as,0,2023-01-29
5,2023,72,Puerto Rico,pr,124,2023-01-29
5,2023,78,Virgin Islands,NA,9,2023-01-29
5,2023,US,United States,us,26514,2023-01-29
5,2024,01,Alabama,al,325,2024-01-28
5,2024,02,Alaska,ak,53,2024-01-28
5,2024,04,Arizona,az,373,2024-01-28
5,2024,05,Arkansas,ar,196,2024-01-28
5,2024,06,California,ca,2315,2024-01-28
5,2024,08,Colorado,co,257,2024-01-28
5,2024,09,Connecticut,ct,276,2024-01-28
5,2024,10,Delaware,de,50,2024-01-28
5,2024,11,District of Columbia,dc,54,2024-01-28
5,2024,12,Florida,fl,1967,2024-01-28
5,2024,13,Georgia,ga,825,2024-01-28
5,2024,15,Hawaii,hi,94,2024-01-28
5,2024,16,Idaho,id,80,2024-01-28
5,2024,17,Illinois,il,694,2024-01-28
5,2024,18,Indiana,in,338,2024-01-28
5,2024,19,Iowa,ia,119,2024-01-28
5,2024,20,Kansas,ks,119,2024-01-28
5,2024,21,Kentucky,ky,281,2024-01-28
5,2024,22,Louisiana,la,322,2024-01-28
5,2024,23,Maine,me,61,2024-01-28
5,2024,24,Maryland,md,304,2024-01-28
5,2024,25,Massachusetts,ma,541,2024-01-28
5,2024,26,Michigan,mi,613,2024-01-28
5,2024,27,Minnesota,mn,276,2024-01-28
5,2024,28,Mississippi,ms,146,2024-01-28
5,2024,29,Missouri,mo,421,2024-01-28
5,2024,30,Montana,mt,34,2024-01-28
5,2024,31,Nebraska,ne,132,2024-01-28
5,2024,32,Nevada,nv,145,2024-01-28
5,2024,33,New Hampshire,nh,85,2024-01-28
5,2024,34,New Jersey,nj,803,2024-01-28
5,2024,35,New Mexico,nm,69,2024-01-28
5,2024,36,New York,ny,1643,2024-01-28
5,2024,37,North Carolina,nc,659,2024-01-28
5,2024,38,North Dakota,nd,32,2024-01-28
5,2024,39,Ohio,oh,675,2024-01-28
5,2024,40,Oklahoma,ok,274,2024-01-28
5,2024,41,Oregon,or,193,2024-01-28
5,2024,42,Pennsylvania,pa,838,2024-01-28
5,2024,44,Rhode Island,ri,66,2024-01-28
5,2024,45,South Carolina,sc,383,2024-01-28
5,2024,46,South Dakota,sd,71,2024-01-28
5,2024,47,Tennessee,tn,364,2024-01-28
5,2024,48,Texas,tx,1997,2024-01-28
5,2024,49,Utah,ut,126,2024-01-28
5,2024,50,Vermont,vt,40,2024-01-28
5,2024,51,Virginia,va,584,2024-01-28
5,2024,53,Washington,wa,345,2024-01-28
5,2024,54,West Virginia,wv,122,2024-01-28
5,2024,55,Wisconsin,wi,338,2024-01-28
5,2024,56,Wyoming,wy,23,2024-01-28
5,2024,60,American Samoa,as,0,2024-01-28
5,2024,72,Puerto Rico,pr,148,2024-01-28
5,2024,78,Virgin Islands,NA,0,2024-01-28
5,2024,US,United States,us,21289,2024-01-28
6,2021,01,Alabama,al,1192,2021-02-07
6,2021,02,Alaska,ak,25,2021-02-07
6,2021,04,Arizona,az,1755,2021-02-07
6,2021,05,Arkansas,ar,628,2021-02-07
6,2021,06,California,ca,6231,2021-02-07
6,2021,08,Colorado,co,536,2021-02-07
6,2021,09,Connecticut,ct,622,2021-02-07
6,2021,10,Delaware,de,190,2021-02-07
6,2021,11,District of Columbia,dc,159,2021-02-07
6,2021,12,Florida,fl,4978,2021-02-07
6,2021,13,Georgia,ga,2905,2021-02-07
6,2021,15,Hawaii,hi,22,2021-02-07
6,2021,16,Idaho,id,160,2021-02-07
6,2021,17,Illinois,il,1304,2021-02-07
6,2021,18,Indiana,in,841,2021-02-07
6,2021,19,Iowa,ia,280,2021-02-07
6,2021,20,Kansas,ks,379,2021-02-07
6,2021,21,Kentucky,ky,1818,2021-02-07
6,2021,22,Louisiana,la,785,2021-02-07
6,2021,23,Maine,me,73,2021-02-07
6,2021,24,Maryland,md,867,2021-02-07
6,2021,25,Massachusetts,ma,956,2021-02-07
6,2021,26,Michigan,mi,763,2021-02-07
6,2021,27,Minnesota,mn,335,2021-02-07
6,2021,28,Mississippi,ms,385,2021-02-07
6,2021,29,Missouri,mo,771,2021-02-07
6,2021,30,Montana,mt,128,2021-02-07
6,2021,31,Nebraska,ne,125,2021-02-07
